"aa_id"|"school_id"|"depositdate"|"amount"|"discount"|"lastupdate"|"staffid"|"remarks"|"commission"
"S031981"|101|"20141212"|9000|""|"20150413101102"|"AA00039"|""|"Y"
"S031010"|381|"20150317"|10615|""|"20150413101152"|"AA00039"|""|"Y"
"S032414"|17|"20150326"|4780|""|"20150413101152"|""|""|"Y"
"S032025"|543|"20150316"|2000|""|"20150413101242"|"AA00039"|""|"Y"
"S032501"|7|"20150323"|13000|""|"20150413101347"|""|""|"Y"
"S032126"|674|"20150226"|500|""|"20150413101625"|""|""|"Y"
"S032908"|573|"20150415"|3850|""|"20150415134001"|""|"Leon - Enrolled Summer 2015"|"Y"
"S030942"|154|"20141209"|10650|""|"20150413105639"|"AA00054"|""|"Y"
"S011782"|103|"20150413"|10003|""|"20150413154943"|""|""|"Y"
"S032884"|661|"20150414"|400|""|"20150414100709"|""|""|"Y"
"S032611"|670|"20150414"|300|""|"20150414111535"|""|""|"Y"
"S032913"|670|"20150414"|300|""|"20150414170723"|""|""|"Y"
"S032915"|670|"20150414"|300|""|"20150414171400"|""|""|"Y"
"S032916"|670|"20150414"|300|""|"20150414172037"|""|""|"Y"
"S032781"|593|"20150417"|10275|""|"20150417132429"|""|""|"Y"
"S031348"|670|"20150414"|300|""|"20150414172416"|"AA00042"|""|"Y"
"S031347"|670|"20150414"|300|""|"20150414172651"|""|""|"Y"
"S032912"|670|"20150414"|300|""|"20150414172829"|""|""|"Y"
"S032914"|670|"20150414"|300|""|"20150414173103"|""|""|"Y"
"S030423"|292|"20150418"|200|""|"20150418103929"|""|""|"Y"
"S032550"|472|"20150420"|10055|""|"20150420134214"|""|""|"Y"
"S032871"|694|"20150420"|445|""|"20150420143307"|""|""|"Y"
"S032307"|573|"20150424"|3850|""|"20150424170747"|""|"Leon - Enrolled Summer 2015"|"Y"
"S031543"|526|"20150421"|400|""|"20150421123748"|"AA00039"|""|"Y"
"S032814"|306|"20150421"|10645|""|"20150421142229"|""|""|"Y"
"S031578"|3|"20150421"|1150|""|"20150421181630"|""|""|"Y"
"S031579"|3|"20150421"|900|""|"20150421181649"|""|""|"Y"
"S030972"|597|"20150422"|8000|""|"20150422093904"|""|""|"Y"
"S031674"|670|"20150422"|300|""|"20150422165105"|""|""|"Y"
"S032928"|679|"20150423"|480|""|"20150423114808"|""|""|"Y"
"S032986"|346|"20150423"|2250|""|"20150423153606"|""|""|"Y"
"S032802"|257|"20150425"|500|""|"20150425111950"|""|""|"Y"
"S032843"|631|"20150428"|1000|""|"20150428153440"|""|""|"Y"
"S033006"|306|"20150428"|11920|""|"20150428174950"|""|""|"Y"
"S034214"|300|"20160607"|10200|""|"20160607132151"|""|""|"Y"
"S030778"|670|"20150429"|2400|""|"20150429144203"|""|"Leon - Enrolled Summer 2015"|"Y"
"S032625"|306|"20150429"|11920|""|"20150429164406"|""|""|"Y"
"S032846"|261|"20150429"|9800|""|"20150429164856"|""|""|"Y"
"S031190"|259|"20150429"|1500|""|"20150429183649"|""|""|"Y"
"S032483"|306|"20150430"|11920|""|"20150430152559"|""|""|"Y"
"S032525"|103|"20150430"|9488|""|"20150430160351"|""|""|"Y"
"S032492"|694|"20150502"|2520|""|"20150502192605"|""|""|"Y"
"S031391"|40|"20150601"|10000|""|"20150601145242"|""|""|"Y"
"S008621"|685|"20150601"|1670|""|"20150601152553"|""|""|"Y"
"S031920"|423|"20150502"|800|""|"20150502155608"|""|""|"Y"
"S031821"|346|"20150502"|2160|""|"20150502160530"|""|"Leon - Enrolled Summer 2015"|"Y"
"S032950"|346|"20150502"|2160|""|"20150502160643"|""|""|"Y"
"S032606"|20|"20150502"|8370|""|"20150502192741"|""|""|"Y"
"S011516"|7|"20150502"|13000|""|"20150502200510"|""|""|"Y"
"S032875"|670|"20150504"|300|""|"20150504150528"|""|""|"Y"
"S032572"|30014|"20150504"|1545|""|"20150504164416"|""|""|"Y"
"S032067"|130|"20150504"|1000|""|"20150504175131"|""|""|"Y"
"S032121"|522|"20150505"|9990|""|"20150505210312"|""|""|"Y"
"S009547"|655|"20150506"|10450|""|"20150506093828"|""|""|"Y"
"S031743"|7|"20150506"|13000|""|"20150506144813"|""|""|"Y"
"S032317"|20|"20150506"|8370|""|"20150506153253"|""|""|"Y"
"S032975"|670|"20150506"|300|""|"20150506175715"|""|""|"Y"
"S032865"|313|"20150506"|5000|""|"20150506192134"|""|""|"N"
"S032308"|172|"20150507"|420|""|"20150507105234"|""|""|"Y"
"S032083"|322|"20150107"|9760|""|"20150507161418"|"AA00042"|""|"Y"
"S031458"|670|"20150507"|300|""|"20150507174046"|""|""|"Y"
"S032790"|306|"20150507"|11920|""|"20150507191905"|""|""|"Y"
"S031231"|670|"20150508"|100|""|"20150508152330"|""|""|"Y"
"S031231"|670|"20150508"|100|""|"20150508152340"|""|""|"Y"
"S033029"|670|"20150508"|100|""|"20150508152529"|""|""|"Y"
"S032657"|39|"20150508"|250|""|"20150508162914"|""|""|"Y"
"S032658"|348|"20150523"|595|""|"20150523192726"|""|""|"Y"
"S032933"|197|"20150508"|9767|""|"20150508174334"|"AA00054"|"DP Sent on 8 may 2015"|"Y"
"S032996"|452|"20150508"|500|""|"20150508180252"|""|""|"Y"
"S032799"|575|"20150508"|9000|""|"20150508183658"|""|""|"Y"
"S032441"|110|"20150508"|10938|""|"20150508185314"|""|""|"Y"
"S032756"|380|"20150508"|3000|""|"20150508202418"|""|""|"Y"
"S032542"|423|"20150527"|1025|""|"20150527110030"|""|""|"Y"
"S032774"|13|"20150601"|4299|""|"20150601183948"|""|""|"Y"
"S030325"|15|"20150511"|0|""|"20150511151432"|"AA00029"|"p sent deposit to sch direct"|"Y"
"S032835"|197|"20150511"|9767|""|"20150511155743"|""|""|"Y"
"S032581"|140|"20150511"|10680|""|"20150511171007"|""|""|"Y"
"S033025"|3|"20150511"|2300|""|"20150511184016"|""|""|"Y"
"S030416"|381|"20150511"|11440|""|"20150511184130"|""|""|"Y"
"S005162"|533|"20150512"|12120|""|"20150512102845"|""|""|"Y"
"S030784"|10|"20150512"|12450|""|"20150512132202"|""|""|"Y"
"S012303"|292|"20150512"|1415|""|"20150512192940"|""|""|"Y"
"S004980"|136|"20150512"|11000|""|"20150512195757"|""|""|"Y"
"S033031"|670|"20150513"|3790|""|"20150513121444"|""|""|"Y"
"S033030"|670|"20150513"|3790|""|"20150513121737"|""|""|"Y"
"S012451"|634|"20150513"|17370|""|"20150513151643"|""|""|"Y"
"S032369"|686|"20150513"|1000|""|"20150513181535"|""|"joining school in June 2015_treated as Sep 2015 entry"|"Y"
"S033032"|348|"20150515"|3695|""|"20150515115856"|""|""|"Y"
"S032529"|21|"20150526"|15800|""|"20150526175351"|""|""|"Y"
"S032927"|670|"20150609"|300|""|"20150609103558"|""|""|"Y"
"S031967"|9|"20150516"|9625|""|"20150516095339"|""|""|"Y"
"S032918"|419|"20150516"|14500|""|"20150516184428"|""|""|"Y"
"S032757"|599|"20150516"|3000|""|"20150516190203"|""|""|"Y"
"S032905"|39|"20150518"|250|""|"20150518224125"|""|""|"Y"
"S032817"|9|"20150519"|10650|""|"20150519141954"|""|""|"Y"
"S032568"|7|"20150519"|13000|""|"20150519151513"|""|""|"Y"
"S032659"|72|"20150519"|1175|""|"20150519175813"|""|""|"Y"
"S032771"|55|"20150520"|2086|""|"20150520112915"|""|""|"Y"
"S032294"|670|"20150520"|300|""|"20150520121932"|""|""|"Y"
"S012044"|452|"20150520"|500|""|"20150520131626"|""|""|"Y"
"S032882"|575|"20150520"|9000|""|"20150520151940"|""|""|"Y"
"S032978"|78|"20150522"|4500|""|"20150522104601"|""|""|"Y"
"S032341"|110|"20150522"|10938|""|"20150522122340"|""|""|"Y"
"S032262"|670|"20150522"|646|""|"20150522124136"|""|""|"Y"
"S032976"|670|"20150522"|646|""|"20150522124156"|""|""|"Y"
"S033059"|452|"20150522"|500|""|"20150522131633"|""|""|"Y"
"S032672"|345|"20150527"|11720|""|"20150527145656"|""|""|"Y"
"S031629"|598|"20150523"|0|""|"20150523160319"|"AA00007"|""|"N"
"S031690"|528|"20150523"|0|""|"20150523160422"|""|""|"Y"
"S032841"|597|"20150609"|8000|""|"20150609131615"|""|""|"Y"
"S033093"|419|"20150609"|14500|""|"20150609144632"|""|""|"Y"
"S032670"|248|"20150527"|9580|""|"20150527165319"|""|""|"Y"
"S011367"|345|"20150528"|43880|""|"20150528121343"|""|""|"Y"
"S032745"|271|"20150528"|1100|""|"20150528133356"|""|""|"Y"
"S032839"|234|"20150528"|9500|""|"20150528170519"|""|""|"Y"
"S032938"|631|"20150601"|1150|""|"20150601152214"|""|""|"Y"
"S031172"|346|"20150502"|2160|""|"20150529111528"|"AA00054"|"Leon - Enrolled Summer 2015"|"Y"
"S031383"|346|"20150502"|2250|""|"20150529111546"|"AA00054"|"Leon - Enrolled Summer 2015"|"Y"
"S032149"|674|"20150529"|500|""|"20150529140310"|""|""|"Y"
"S032867"|30025|"20150530"|474.25|""|"20150530095853"|""|""|"Y"
"S032832"|20|"20150601"|8370|""|"20150601103042"|""|""|"Y"
"S031733"|346|"20150601"|3420|""|"20150601124948"|""|""|"Y"
"S033060"|346|"20150601"|3420|""|"20150601125013"|""|""|"Y"
"S031981"|101|"20150218"|1800|""|"20150601155119"|"AA00039"|""|"Y"
"S032756"|172|"20150601"|4200|""|"20150601190257"|""|""|"Y"
"S012650"|250|"20150602"|10772|""|"20150602115739"|""|""|"Y"
"S033062"|670|"20150602"|4760|""|"20150602193627"|""|""|"Y"
"S032827"|65|"20150603"|1000|""|"20150603105338"|""|""|"Y"
"S032740"|328|"20150603"|0|""|"20150603111738"|""|""|"Y"
"S031217"|58|"20150603"|10355|""|"20150603155209"|""|""|"Y"
"S033108"|694|"20150604"|2370|""|"20150604111421"|""|""|"Y"
"S008627"|21|"20150604"|15800|""|"20150604112855"|""|""|"Y"
"S032055"|306|"20150604"|11920|""|"20150604122554"|""|""|"Y"
"S032788"|7|"20150527"|1000|""|"20150604153420"|"AA00029"|"p sent deposit to sch direct
Day place"|"Y"
"S032787"|7|"20150527"|1000|""|"20150604153500"|"AA00029"|"p sent deposit to p direct
DAY place"|"Y"
"S033057"|7|"20150605"|1000|""|"20150605134448"|""|""|"Y"
"S033056"|7|"20150605"|1000|""|"20150605134504"|""|""|"Y"
"S011456"|248|"20150605"|9310|""|"20150605154525"|""|""|"Y"
"S032955"|348|"20150515"|595|""|"20150606101756"|"AA00054"|""|"Y"
"S033014"|9|"20150609"|10650|""|"20150609165156"|""|""|"Y"
"S032910"|271|"20150610"|1000|""|"20150610100729"|""|""|"Y"
"S032911"|271|"20150610"|1000|""|"20150610100805"|""|""|"Y"
"S032755"|214|"20150611"|11695|""|"20150611103059"|""|""|"Y"
"S032570"|17|"20150611"|4780|""|"20150611153223"|""|""|"Y"
"S032937"|373|"20150611"|9000|""|"20150611165556"|""|""|"Y"
"S032807"|655|"20150612"|10450|""|"20150612111922"|""|""|"Y"
"S033009"|95|"20150613"|2300|""|"20150613134003"|""|""|"Y"
"S032820"|575|"20150616"|9000|""|"20150616112225"|""|""|"Y"
"S033132"|632|"20150616"|300|""|"20150616180846"|""|""|"Y"
"S032573"|575|"20150616"|9000|""|"20150616210315"|""|""|"Y"
"S031788"|292|"20150617"|2265|""|"20150617172353"|""|""|"Y"
"S012046"|68|"20150618"|6500|""|"20150618125826"|""|""|"Y"
"S007213"|694|"20150618"|350|""|"20150618150216"|""|""|"Y"
"S011924"|575|"20150619"|5000|""|"20150619193222"|""|""|"Y"
"S033133"|30014|"20150622"|1935|""|"20150622121335"|""|""|"Y"
"S011607"|533|"20150622"|12120|""|"20150622133216"|""|""|"Y"
"S011644"|11|"20150622"|10545|""|"20150622170536"|""|""|"Y"
"S032966"|68|"20150622"|1500|""|"20150622171319"|""|""|"Y"
"S033048"|306|"20150623"|11050|""|"20150623181424"|""|""|"Y"
"S032734"|134|"20150623"|10445|""|"20150623183518"|""|""|"Y"
"S032830"|192|"20150623"|4942|""|"20150623183604"|""|""|"Y"
"S033061"|597|"20150623"|8790|""|"20150623183703"|""|""|"Y"
"S031116"|21|"20150624"|15800|""|"20150624111927"|""|""|"Y"
"S032758"|302|"20150624"|4500|""|"20150624123523"|""|""|"Y"
"S031353"|381|"20150624"|12375|""|"20150624123836"|""|"p deposited direct"|"Y"
"S033044"|574|"20150630"|1000|""|"20150630215316"|""|""|"Y"
"S031167"|21|"20150625"|15800|""|"20150625105952"|"AA00061"|""|"Y"
"S031167"|21|"20150625"|15800|""|"20150625113103"|""|""|"Y"
"S008749"|21|"20150625"|15800|""|"20150625125351"|""|""|"Y"
"S032666"|570|"20150625"|2100|""|"20150625171731"|""|""|"Y"
"S032464"|55|"20150625"|2076|""|"20150625172724"|""|""|"Y"
"S032971"|55|"20150626"|18150|""|"20150626183442"|""|""|"Y"
"S008834"|55|"20150629"|5086|""|"20150629180632"|""|""|"Y"
"S030634"|340|"20150629"|2000|""|"20150629185923"|""|""|"Y"
"S032876"|472|"20150629"|10310|""|"20150629191009"|""|""|"Y"
"S033052"|543|"20150629"|1000|""|"20150629195342"|""|""|"Y"
"S012118"|291|"20150703"|5126|""|"20150703121834"|""|""|"Y"
"S032984"|248|"20150706"|9310|""|"20150706203954"|""|""|"Y"
"S033034"|103|"20150706"|10453|""|"20150706214824"|""|""|"Y"
"S031910"|599|"20150708"|3000|""|"20150708111641"|""|""|"Y"
"S033081"|177|"20150710"|8890|""|"20150710135328"|""|""|"Y"
"S012055"|376|"20150716"|1795|""|"20150716134345"|""|""|"Y"
"S030847"|12|"20141205"|11721|""|"20150710151634"|"AA00042"|""|"Y"
"S031360"|12|"20150710"|1500|""|"20150710151744"|""|""|"Y"
"S004980"|20|"20150710"|8370|""|"20150710183811"|""|""|"Y"
"S012056"|686|"20150711"|1000|""|"20150711230030"|""|""|"Y"
"S033072"|58|"20150713"|10355|""|"20150713095518"|""|""|"Y"
"S032925"|302|"20150713"|4500|""|"20150713182932"|""|""|"Y"
"S031652"|9|"20150720"|10840|""|"20150720165617"|""|""|"Y"
"S006379"|271|"20150725"|1100|""|"20150725182114"|""|""|"Y"
"S011395"|291|"20150727"|5126|""|"20150727170449"|""|""|"Y"
"S032763"|544|"20150803"|1000|""|"20150803171146"|""|""|"Y"
"S008849"|55|"20150806"|4990|""|"20150806203420"|""|""|"Y"
"S033356"|250|"20150813"|10772|""|"20150813104311"|""|""|"Y"
"S032640"|68|"20150813"|26900|""|"20150813122155"|""|""|"Y"
"S031371"|11|"20150813"|11730|""|"20150813170827"|""|""|"Y"
"S033308"|318|"20150813"|950|""|"20150813184209"|""|""|"Y"
"S031722"|4|"20150814"|13000|""|"20150814124327"|""|"p send deposit to school direct"|"Y"
"S011462"|20|"20150817"|8370|""|"20150817212645"|""|""|"Y"
"S009481"|78|"20150825"|4500|""|"20150825191559"|""|""|"Y"
"S009925"|55|"20150826"|4990|""|"20150826200229"|""|""|"Y"
"S004980"|21|"20150828"|16150|""|"20150828145606"|""|""|"Y"
"S033142"|55|"20150829"|1670|""|"20150829162539"|""|""|"Y"
"S004263"|533|"20150831"|12120|""|"20150831173932"|""|""|"Y"
"S033030"|526|"20150902"|3790|""|"20150902111720"|""|""|"Y"
"S033031"|526|"20150902"|3790|""|"20150902111814"|""|""|"Y"
"S033380"|3|"20150904"|10180|""|"20150904160231"|""|""|"Y"
"S009789"|685|"20150904"|1670|""|"20150904165229"|""|""|"Y"
"S033077"|670|"20150909"|3450|""|"20150909150208"|""|""|"Y"
"S033131"|670|"20150910"|100|""|"20150910102537"|""|""|"Y"
"S008898"|30011|"20150911"|3300|""|"20150911161747"|""|""|"Y"
"S007444"|154|"20150917"|13608|""|"20150917151302"|""|""|"Y"
"S006756"|55|"20150924"|1670|""|"20150924145417"|""|""|"Y"
"S033432"|12|"20151007"|0|""|"20151007201347"|""|"parent paid direct"|"Y"
"S032530"|419|"20151012"|1150|""|"20151012162416"|""|""|"Y"
"S033239"|423|"20151022"|750|""|"20151022163236"|""|""|"Y"
"S007445"|248|"20151012"|9655|""|"20151012182512"|"AA00029"|""|"Y"
"S033421"|58|"20151013"|10355|""|"20151013114113"|""|""|"Y"
"S033396"|597|"20151027"|8000|""|"20151027101223"|""|""|"Y"
"S030941"|30011|"20151029"|3720|""|"20151029161300"|""|""|"Y"
"S032039"|2|"20150225"|0|""|"20151108141405"|""|""|"Y"
"S006407"|55|"20150904"|0|""|"20151108141534"|""|""|"Y"
"S008182"|30003|"20150523"|0|""|"20151108141624"|""|""|"Y"
"S032663"|367|"20151123"|9915|""|"20151123183847"|""|""|"Y"
"S033203"|20|"20151113"|8763|""|"20151113174608"|""|""|"Y"
"S033341"|20|"20151113"|8763|""|"20151113174946"|""|""|"Y"
"S032953"|22|"20151114"|1000|""|"20151114100311"|""|""|"Y"
"S033344"|20|"20151113"|8763|""|"20151117110507"|""|""|"Y"
"S033350"|20|"20151113"|8763|""|"20151117110627"|""|""|"Y"
"S031984"|20|"20151117"|8763|""|"20151117110933"|""|""|"Y"
"S031005"|313|"20151113"|5000|""|"20151118151003"|"AA00042"|""|"Y"
"S032809"|419|"20151120"|1000|""|"20151120155506"|""|""|"Y"
"S033461"|493|"20151124"|10300|""|"20151124120928"|""|""|"Y"
"S033339"|472|"20151124"|10310|""|"20151124130437"|""|""|"Y"
"S010961"|575|"20151125"|900|""|"20151125152511"|""|""|"Y"
"S012303"|292|"20151125"|1160|""|"20151125163803"|""|""|"Y"
"S033604"|323|"20151125"|8740|""|"20151125165002"|""|""|"Y"
"S033594"|472|"20151125"|10310|""|"20151125175805"|""|""|"Y"
"S032264"|380|"20151127"|3000|""|"20151127173138"|""|""|"Y"
"S033561"|472|"20151128"|10310|""|"20151128124411"|""|""|"Y"
"S033568"|68|"20151128"|1650|""|"20151128161219"|""|""|"Y"
"S032926"|20|"20151128"|8763|""|"20151128183906"|""|""|"Y"
"S033386"|323|"20151130"|8741|""|"20151130173138"|""|""|"Y"
"S033409"|18|"20151130"|10695|""|"20151130173212"|""|""|"Y"
"S009374"|20|"20151130"|8763|""|"20151130200349"|""|""|"Y"
"S033563"|323|"20151201"|1000|""|"20151201101056"|""|""|"Y"
"S033012"|154|"20151201"|1600|""|"20151201103757"|""|""|"Y"
"S033518"|274|"20151201"|11000|""|"20151201124926"|""|""|"Y"
"S032087"|21|"20151208"|15800|""|"20151208113242"|""|""|"Y"
"S032759"|20|"20151201"|8763|""|"20151201160550"|"AA00007"|""|"Y"
"S032586"|3|"20151201"|10810|""|"20151201162123"|""|""|"Y"
"S033709"|251|"20151201"|9633|""|"20151201190655"|""|""|"Y"
"S033449"|12|"20151202"|13596|""|"20151202160605"|""|""|"Y"
"S032992"|274|"20151202"|11000|""|"20151202165334"|""|""|"Y"
"S033063"|380|"20151202"|3000|""|"20151202200641"|""|""|"Y"
"S033163"|543|"20151202"|2000|""|"20151202203224"|""|""|"Y"
"S033412"|12|"20151203"|13596|""|"20151203105703"|""|""|"Y"
"S033251"|251|"20151203"|9633|""|"20151203122522"|""|""|"Y"
"S032823"|533|"20151203"|13480|""|"20151203151333"|""|""|"Y"
"S012447"|655|"20151203"|10700|""|"20151203162224"|""|""|"Y"
"S033434"|12|"20151204"|13596|""|"20151204100217"|""|""|"Y"
"S012320"|154|"20151204"|14284|""|"20151204121717"|""|""|"Y"
"S031053"|12|"20151204"|13596|""|"20151204121828"|""|""|"Y"
"S033641"|58|"20151204"|10355|""|"20151204135954"|""|""|"Y"
"S033123"|380|"20151204"|3000|""|"20151204151643"|""|""|"Y"
"S032641"|2|"20151204"|6000|""|"20151204162312"|""|""|"Y"
"S033122"|3|"20151204"|10810|""|"20151204165514"|""|""|"Y"
"S033161"|380|"20151204"|3000|""|"20151204165940"|""|""|"Y"
"S033370"|533|"20151204"|13480|""|"20151204170351"|""|""|"Y"
"S033626"|251|"20151204"|9633|""|"20151204175636"|""|""|"Y"
"S032786"|12|"20151204"|13596|""|"20151204184325"|""|""|"Y"
"S033262"|12|"20151204"|13596|""|"20151204184346"|""|""|"Y"
"S033442"|322|"20151204"|10371|""|"20151204184606"|""|""|"Y"
"S030999"|345|"20151204"|12100|""|"20151204185146"|""|""|"Y"
"S032789"|4|"20151204"|13000|""|"20151204190447"|""|""|"Y"
"S033211"|21|"20151205"|15800|""|"20151205111056"|""|""|"Y"
"S034076"|172|"20160407"|420|""|"20160407110203"|""|""|"Y"
"S033486"|3|"20151205"|10810|""|"20151205120804"|""|""|"Y"
"S030952"|21|"20151205"|15800|""|"20151205155833"|""|""|"Y"
"S009814"|9|"20151205"|10970|""|"20151205170511"|""|""|"Y"
"S032174"|9|"20151205"|10970|""|"20151205170542"|""|""|"Y"
"S031112"|533|"20151205"|13480|""|"20151205170831"|""|""|"Y"
"S033183"|306|"20151205"|12375|""|"20151205173046"|""|""|"Y"
"S032485"|13|"20151205"|4600|""|"20151205173216"|""|""|"Y"
"S031195"|11|"20151205"|10940|""|"20151205173325"|""|""|"Y"
"S032320"|50|"20151208"|9500|""|"20151208111512"|""|""|"Y"
"S033160"|11|"20151205"|10940|""|"20151205182630"|"AA00042"|""|"Y"
"S032484"|1|"20151207"|12320|""|"20151207121847"|""|""|"Y"
"S032603"|1|"20151207"|12320|""|"20151207123334"|""|""|"Y"
"S033338"|11|"20151207"|10940|""|"20151207123359"|""|""|"Y"
"S031938"|274|"20151216"|11000|""|"20151216095822"|""|""|"Y"
"S012173"|154|"20151207"|14284|""|"20151207131624"|""|""|"Y"
"S033208"|130|"20151207"|12000|""|"20151207132142"|""|""|"Y"
"S009226"|21|"20151207"|15800|""|"20151207132851"|""|""|"Y"
"S008007"|11|"20151207"|10940|""|"20151207135409"|""|""|"Y"
"S033603"|687|"20151207"|11840|""|"20151207145348"|""|""|"Y"
"S033433"|533|"20151207"|13480|""|"20151207154008"|""|""|"Y"
"S033247"|9|"20151207"|10970|""|"20151207161646"|""|""|"Y"
"S033130"|9|"20151207"|10970|""|"20151207162022"|""|""|"Y"
"S031262"|21|"20151207"|15800|""|"20151207172118"|""|""|"Y"
"S031993"|13|"20151207"|4600|""|"20151207173232"|""|""|"Y"
"S030444"|11|"20151207"|10940|""|"20151207180443"|""|""|"Y"
"S033020"|9|"20151207"|10970|""|"20151207184621"|""|""|"Y"
"S007511"|323|"20151207"|1000|""|"20151207184858"|""|""|"Y"
"S033443"|533|"20151207"|13480|""|"20151207191749"|""|""|"Y"
"S011477"|11|"20151207"|10940|""|"20151207200519"|""|""|"Y"
"S010210"|21|"20151207"|15800|""|"20151207204301"|""|""|"Y"
"S033305"|21|"20151208"|15800|""|"20151208113731"|""|""|"Y"
"S033456"|11|"20151207"|10940|""|"20151208114127"|"AA00042"|""|"Y"
"S030173"|533|"20151208"|13480|""|"20151208115047"|""|""|"Y"
"S032503"|533|"20151208"|13480|""|"20151208124324"|""|""|"Y"
"S033088"|533|"20151208"|13480|""|"20151208124809"|""|""|"Y"
"S033440"|11|"20151208"|10940|""|"20151208130539"|""|""|"Y"
"S032694"|4|"20151208"|12000|""|"20151208131717"|""|""|"Y"
"S033368"|1|"20151208"|12320|""|"20151208132056"|""|""|"Y"
"S033314"|1|"20151208"|12320|""|"20151208133402"|""|""|"Y"
"S030980"|7|"20161218"|13000|""|"20160407100449"|""|""|"Y"
"S032504"|4|"20151208"|13000|""|"20151208133625"|""|""|"Y"
"S012670"|533|"20151208"|13480|""|"20151208152409"|""|""|"Y"
"S032562"|4|"20151208"|13000|""|"20151208153750"|""|""|"Y"
"S033351"|13|"20151208"|4600|""|"20151208154416"|""|""|"Y"
"S010057"|1|"20151208"|12320|""|"20151208162752"|""|""|"Y"
"S033262"|4|"20151208"|12500|""|"20151208163735"|""|""|"Y"
"S033246"|322|"20151208"|10371|""|"20151208164814"|""|""|"Y"
"S008907"|431|"20151208"|3000|""|"20151208172903"|""|""|"Y"
"S032184"|687|"20151208"|11840|""|"20151208181715"|""|""|"Y"
"S032144"|11|"20151208"|10940|""|"20151208182009"|""|""|"Y"
"S031863"|13|"20151209"|4600|""|"20151209131630"|""|""|"Y"
"S033372"|533|"20151209"|13480|""|"20151209135925"|""|""|"Y"
"S009039"|348|"20160312"|595|""|"20160312154658"|""|""|"Y"
"S033523"|251|"20151210"|9633|""|"20151210135958"|""|""|"Y"
"S032898"|3|"20151210"|10810|""|"20151210151520"|""|""|"Y"
"S033439"|380|"20151210"|3000|""|"20151210153427"|""|""|"Y"
"S033482"|655|"20151210"|10700|""|"20151210153806"|""|""|"Y"
"S031686"|13|"20151210"|4600|""|"20151210154655"|""|""|"Y"
"S033150"|13|"20151210"|4600|""|"20151210181218"|""|""|"Y"
"S032701"|13|"20151210"|4600|""|"20151210183010"|""|""|"Y"
"S033426"|136|"20151210"|10000|""|"20151210184019"|""|""|"Y"
"S033284"|16|"20151210"|3000|""|"20151210192630"|""|""|"Y"
"S032032"|573|"20151211"|13000|""|"20151211104509"|""|""|"Y"
"S033576"|322|"20151211"|10371|""|"20151211120534"|""|""|"Y"
"S009002"|346|"20151211"|10970|""|"20151211121758"|""|""|"Y"
"S033472"|655|"20151211"|10700|""|"20151211123429"|""|""|"Y"
"S032080"|21|"20151211"|15800|""|"20151211143952"|""|""|"Y"
"S033220"|655|"20151211"|10700|""|"20151211145812"|""|""|"Y"
"S009347"|50|"20151211"|9500|""|"20151211152905"|""|""|"Y"
"S007919"|7|"20151211"|13000|""|"20151211173954"|""|""|"Y"
"S031224"|3|"20151211"|10810|""|"20151211174019"|""|""|"Y"
"S033363"|1|"20151211"|12320|""|"20151211184255"|""|""|"Y"
"S031665"|251|"20151211"|9633|""|"20151211185106"|""|""|"Y"
"S012293"|13|"20151211"|4600|""|"20151211191709"|""|""|"Y"
"S032135"|11|"20151211"|10940|""|"20151211191820"|""|""|"Y"
"S032619"|11|"20151211"|10940|""|"20151211193236"|""|""|"Y"
"S032620"|11|"20151211"|10940|""|"20151211193401"|""|""|"Y"
"S008670"|2|"20151211"|6000|""|"20151211193514"|""|""|"Y"
"S032535"|16|"20151211"|3000|""|"20151211195342"|""|""|"Y"
