"school_id"|"examyear"|"grade"|"results"|"lastupdate"|"staffid"|"remarks"|"examtype"
430|"2020"|"A* - A(7-9)"|"48.5"|"20201007182048"|"AA00078"|""|"GCSE"
430|"2020"|"A* - B"|"NP"|"20201007182053"|"AA00078"|""|"GCSE"
674|"2020"|"A* - B"|"NP"|"20201009174214"|"AA00078"|""|"A Level"
460|"2020"|"A* - B"|"NP"|"20201014171258"|"AA00078"|""|"GCSE"
430|"2020"|"A* - C(4-9)"|"NP"|"20201007182228"|"AA00078"|"98.4% of pupils received passes with grades between 4-9"|"GCSE"
430|"2020"|"A*"|"NP"|"20201007182242"|"AA00078"|""|"A Level"
430|"2020"|"A* - A"|"NP"|"20201007182247"|"AA00078"|""|"A Level"
430|"2020"|"A* - B"|"NP"|"20201007182251"|"AA00078"|""|"A Level"
430|"2020"|"A* - C"|"NP"|"20201007182258"|"AA00078"|""|"A Level"
419|"2020"|"A*"|"44"|"20201008113325"|"AA00078"|""|"A Level"
419|"2020"|"A* - A"|"81"|"20201008113333"|"AA00078"|""|"A Level"
419|"2020"|"A* - B"|"97"|"20201008113343"|"AA00078"|""|"A Level"
419|"2020"|"A* - C"|"NP"|"20201008113349"|"AA00078"|""|"A Level"
419|"2020"|"A*(8-9)"|"59"|"20201008113404"|"AA00078"|"9 = 37%"|"GCSE"
419|"2020"|"A* - A(7-9)"|"76"|"20201008113411"|"AA00078"|""|"GCSE"
419|"2020"|"A* - B"|"97"|"20201008113432"|"AA00078"|"6-9 = 90%"|"GCSE"
419|"2020"|"A* - C(4-9)"|"NP"|"20201008113500"|"AA00078"|""|"GCSE"
10|"2020"|"A*"|"39.6"|"20201008113831"|"AA00078"|""|"A Level"
460|"2020"|"A* - C(4-9)"|"NP"|"20201014171304"|"AA00078"|""|"GCSE"
10|"2020"|"A* - A"|"79.2"|"20201008113848"|"AA00078"|""|"A Level"
10|"2020"|"A* - B"|"94.1"|"20201008113901"|"AA00078"|""|"A Level"
10|"2020"|"A* - C"|"100"|"20201008113907"|"AA00078"|""|"A Level"
10|"2020"|"A*(8-9)"|"71.2"|"20201008114058"|"AA00078"|"9 = 42.7%"|"GCSE"
10|"2020"|"A* - A(7-9)"|"89"|"20201008114108"|"AA00078"|""|"GCSE"
10|"2020"|"A* - B"|"99.1"|"20201008114118"|"AA00078"|""|"GCSE"
10|"2020"|"A* - C(4-9)"|"99.78"|"20201008114133"|"AA00078"|""|"GCSE"
510|"2020"|"A*"|"NP"|"20201008122213"|"AA00078"|""|"A Level"
510|"2020"|"A* - A"|"NP"|"20201008122218"|"AA00078"|""|"A Level"
510|"2020"|"A* - B"|"76"|"20201008122224"|"AA00078"|""|"A Level"
674|"2020"|"A* - B"|"NP"|"20201009174235"|"AA00078"|""|"GCSE"
674|"2020"|"A* - C(4-9)"|"NP"|"20201009174242"|"AA00078"|""|"GCSE"
30102|"2020"|"A*(8-9)"|"97.9"|"20210709104326"|"AA00078"|""|"GCSE"
30102|"2020"|"A*"|"64.8"|"20210709104515"|"AA00078"|"A-Level & Pre-U combined"|"A Level"
173|"2022"|"Distinction"|"88.7"|"20230614151915"|"AA00078"|""|"Pre - U"
418|"2020"|"A*(8-9)"|"66"|"20201022140846"|"AA00078"|""|"GCSE"
418|"2020"|"A* - A(7-9)"|"86"|"20201022140900"|"AA00078"|""|"GCSE"
418|"2020"|"A* - B"|"100"|"20201022140934"|"AA00078"|"6-9 = 96%"|"GCSE"
418|"2020"|"A* - C(4-9)"|"100"|"20201022140942"|"AA00078"|""|"GCSE"
418|"2020"|"A*"|"30"|"20201022140952"|"AA00078"|""|"A Level"
30102|"2020"|"A* - B"|"98.4"|"20210709104536"|"AA00078"|"A-Level & Pre-U combined"|"A Level"
504|"2021"|"A*"|"28.2"|"20220309145854"|"AA00078"|""|"A Level"
30111|"2019"|"A* - B"|"84"|"20210731135120"|"AA00088"|""|"A Level"
655|"2020"|""|"37.6"|"20201017103708"|"AA00078"|""|"IB"
655|"2020"|"A*"|"19"|"20201017103736"|"AA00078"|""|"A Level"
655|"2020"|"A* - A"|"53"|"20201017103744"|"AA00078"|""|"A Level"
655|"2020"|"A* - B"|"81"|"20201017103752"|"AA00078"|""|"A Level"
655|"2020"|"A* - C"|"93"|"20201017103803"|"AA00078"|""|"A Level"
418|"2020"|"A* - A"|"71"|"20201022140958"|"AA00078"|""|"A Level"
655|"2020"|"A* - A(7-9)"|"67"|"20201017103857"|"AA00078"|""|"GCSE"
655|"2020"|"A* - B"|"87"|"20201017103908"|"AA00078"|""|"GCSE"
655|"2020"|"A* - C(4-9)"|"99"|"20201017103924"|"AA00078"|""|"GCSE"
655|"2020"|"Distinction"|"44"|"20201017104000"|"AA00078"|""|"Pre - U"
533|"2020"|"A*(8-9)"|"56"|"20201017110014"|"AA00078"|"9 = 28%"|"GCSE"
533|"2020"|"A* - A(7-9)"|"77"|"20201017110028"|"AA00078"|""|"GCSE"
533|"2020"|"A* - B"|"97"|"20201017110121"|"AA00078"|""|"GCSE"
533|"2020"|"A* - C(4-9)"|"99.8"|"20201017110135"|"AA00078"|""|"GCSE"
533|"2020"|"A*"|"29.8"|"20201017110308"|"AA00078"|""|"A Level"
533|"2020"|"A* - A"|"65.4"|"20201017110316"|"AA00078"|""|"A Level"
533|"2020"|"A* - B"|"87.4"|"20201017110332"|"AA00078"|""|"A Level"
130|"2020"|"A*(8-9)"|"73.67"|"20201017121558"|"AA00078"|"9 = 52%"|"GCSE"
130|"2020"|"A* - A(7-9)"|"88.37"|"20201017121617"|"AA00078"|"Over 88% of grades awarded 7 – 9"|"GCSE"
130|"2020"|"A* - B"|"99.6"|"20201017121627"|"AA00078"|""|"GCSE"
130|"2020"|"A* - C(4-9)"|"100"|"20201017121644"|"AA00078"|""|"GCSE"
130|"2020"|"A*"|"44.49"|"20201017121822"|"AA00078"|""|"A Level"
130|"2020"|"A* - A"|"85.17"|"20201017121830"|"AA00078"|""|"A Level"
130|"2020"|"A* - B"|"97.03"|"20201017121842"|"AA00078"|""|"A Level"
130|"2020"|"A* - C"|"100"|"20201017121851"|"AA00078"|""|"A Level"
501|"2020"|"A*"|"30.1"|"20201017143529"|"AA00078"|""|"A Level"
501|"2020"|"A* - A"|"75.3"|"20201017143536"|"AA00078"|""|"A Level"
501|"2020"|"A* - B"|"89.3"|"20201017143542"|"AA00078"|""|"A Level"
501|"2020"|"A* - C"|"97.8"|"20201017143552"|"AA00078"|""|"A Level"
501|"2020"|"A*(8-9)"|"40.1"|"20201017143740"|"AA00078"|"9 = 21%"|"GCSE"
501|"2020"|"A* - A(7-9)"|"64"|"20201017143748"|"AA00078"|""|"GCSE"
501|"2020"|"A* - B"|"94.6"|"20201017143811"|"AA00078"|"6-9 = 82.5%"|"GCSE"
501|"2020"|"A* - C(4-9)"|"99.8"|"20201017143824"|"AA00078"|""|"GCSE"
351|"2020"|"A* - B"|"56"|"20201017150545"|"AA00078"|""|"A Level"
351|"2020"|"A* - C"|"85"|"20201017150557"|"AA00078"|""|"A Level"
418|"2020"|"A* - B"|"91"|"20201022141005"|"AA00078"|""|"A Level"
351|"2020"|"A* - C(4-9)"|"85"|"20201017150653"|"AA00078"|""|"GCSE"
351|"2020"|"A* - B"|"65"|"20201017150857"|"AA00078"|""|"GCSE"
549|"2020"|"A* - A(7-9)"|"89"|"20201017171822"|"AA00078"|""|"GCSE"
549|"2020"|"A* - B"|"NP"|"20201017171837"|"AA00078"|""|"GCSE"
549|"2020"|"A* - C(4-9)"|"NP"|"20201017171847"|"AA00078"|""|"GCSE"
418|"2020"|"A* - C"|"99"|"20201022141015"|"AA00078"|""|"A Level"
428|"2020"|"A* - C"|"NP"|"20201028114007"|"AA00078"|""|"A Level"
554|"2020"|"A* - B"|"88"|"20201022141555"|"AA00078"|"6-9 = 75%"|"GCSE"
554|"2020"|"A* - A(7-9)"|"56"|"20201022141606"|"AA00078"|""|"GCSE"
554|"2020"|"A*(8-9)"|"33"|"20201022141622"|"AA00078"|""|"GCSE"
554|"2020"|"A* - A"|"49"|"20201022141648"|"AA00078"|""|"A Level"
554|"2020"|"A* - B"|"72"|"20201022141656"|"AA00078"|""|"A Level"
544|"2020"|"A* - B"|"81"|"20201022191629"|"AA00078"|""|"A Level"
544|"2020"|"A* - C"|"95"|"20201022191638"|"AA00078"|""|"A Level"
544|"2020"|"A*(8-9)"|"55"|"20201022191658"|"AA00078"|"9 = 31%"|"GCSE"
544|"2020"|"A* - A(7-9)"|"74"|"20201022191705"|"AA00078"|""|"GCSE"
510|"2020"|"A* - C"|"NP"|"20201008122229"|"AA00078"|""|"A Level"
510|"2020"|"A*(8-9)"|"30"|"20201008122257"|"AA00078"|""|"GCSE"
510|"2020"|"A* - A(7-9)"|"52"|"20201008122305"|"AA00078"|""|"GCSE"
510|"2020"|"A* - B"|"NP"|"20201008122310"|"AA00078"|""|"GCSE"
510|"2020"|"A* - C(4-9)"|"NP"|"20201008122317"|"AA00078"|""|"GCSE"
428|"2020"|"A* - C(4-9)"|"NP"|"20201028114036"|"AA00078"|""|"GCSE"
483|"2020"|"A* - A(7-9)"|"70"|"20201008142442"|"AA00078"|""|"GCSE"
46|"2020"|"A* - A"|"67"|"20201029160721"|"AA00078"|""|"A Level"
483|"2020"|"A* - C(4-9)"|"100"|"20201008142456"|"AA00078"|""|"GCSE"
30043|"2020"|"A* - A"|"91"|"20201009174430"|"AA00078"|""|"A Level"
483|"2020"|"A*"|"25"|"20201008143142"|"AA00078"|""|"A Level"
483|"2020"|"A* - A"|"69"|"20201008143153"|"AA00078"|""|"A Level"
46|"2020"|"A* - B"|"93"|"20201029160726"|"AA00078"|""|"A Level"
483|"2020"|"A* - C"|"94"|"20201008143206"|"AA00078"|""|"A Level"
456|"2020"|"A*(8-9)"|"39"|"20201008143711"|"AA00078"|"9 = 21%"|"GCSE"
456|"2020"|"A* - A(7-9)"|"57"|"20201008143722"|"AA00078"|""|"GCSE"
456|"2020"|"A* - B"|"90"|"20201008143738"|"AA00078"|"6-9 = 75%"|"GCSE"
456|"2020"|"A* - C(4-9)"|"97"|"20201008143748"|"AA00078"|""|"GCSE"
456|"2020"|"A"|"65"|"20201008143854"|"AA00078"|""|"Higher"
456|"2020"|"A-B"|"87"|"20201008143904"|"AA00078"|""|"Higher"
456|"2020"|"A-C"|"96"|"20201008143920"|"AA00078"|""|"Higher"
456|"2020"|"A"|"81"|"20201008143940"|"AA00078"|""|"Advanced Higher"
456|"2020"|"A-B"|"96"|"20201008143947"|"AA00078"|""|"Advanced Higher"
456|"2020"|"A-C"|"99"|"20201008143956"|"AA00078"|""|"Advanced Higher"
479|"2020"|"A* - A"|"49"|"20201008144928"|"AA00078"|""|"A Level"
479|"2020"|"A* - B"|"78"|"20201008144933"|"AA00078"|""|"A Level"
479|"2020"|"A* - C"|"95"|"20201008144939"|"AA00078"|""|"A Level"
479|"2020"|"A*"|"24"|"20201008145225"|"AA00078"|""|"A Level"
479|"2020"|"A*(8-9)"|"35"|"20201008145246"|"AA00078"|""|"GCSE"
479|"2020"|"A* - A(7-9)"|"55"|"20201008145257"|"AA00078"|""|"GCSE"
479|"2020"|"A* - B"|"90"|"20201008145314"|"AA00078"|"6-9 = 78%"|"GCSE"
479|"2020"|"A* - C(4-9)"|"98"|"20201008145335"|"AA00078"|""|"GCSE"
404|"2020"|"A*"|"NP"|"20201008150409"|"AA00078"|""|"A Level"
404|"2020"|"A* - A"|"NP"|"20201008150414"|"AA00078"|""|"A Level"
85|"2020"|"A* - A"|"43"|"20201022141122"|"AA00078"|""|"A Level"
404|"2020"|"A* - C"|"NP"|"20201008150424"|"AA00078"|""|"A Level"
404|"2020"|"A*(8-9)"|"NP"|"20201008150430"|"AA00078"|""|"GCSE"
85|"2020"|"A* - B"|"69"|"20201022141128"|"AA00078"|""|"A Level"
404|"2020"|"A* - B"|"NP"|"20201008150449"|"AA00078"|""|"GCSE"
404|"2020"|"A* - C(4-9)"|"NP"|"20201008150456"|"AA00078"|""|"GCSE"
30021|"2020"|"A*"|"NP"|"20201008151318"|"AA00078"|""|"A Level"
30102|"2020"|"A* - A(7-9)"|"100"|"20210709104335"|"AA00078"|""|"GCSE"
30021|"2020"|"A* - B"|"NP"|"20201008151333"|"AA00078"|""|"A Level"
30021|"2020"|"A* - C"|"81.8"|"20201008151405"|"AA00078"|""|"A Level"
30021|"2020"|"A* - A"|"NP"|"20201008151515"|"AA00078"|"27.3% of students achieved A*-A"|"A Level"
504|"2021"|"A* - B(6-9)"|"83.2"|"20220309145835"|"AA00078"|""|"GCSE"
30021|"2020"|"A*(8-9)"|"NP"|"20201008151606"|"AA00078"|""|"GCSE"
30021|"2020"|"A* - B"|"NP"|"20201008151615"|"AA00078"|""|"GCSE"
30021|"2020"|"A* - C(4-9)"|"NP"|"20201008151622"|"AA00078"|""|"GCSE"
30021|"2020"|"A* - A(7-9)"|"NP"|"20201008151630"|"AA00078"|"29.5% of students achieved A*-A"|"GCSE"
36|"2020"|"A* - B"|"97"|"20201215155152"|"AA00078"|"AL & IB results combined"|"A Level"
36|"2020"|"A* - C"|"99"|"20201215155203"|"AA00078"|"AL & IB results combined"|"A Level"
214|"2020"|"A*(8-9)"|"41.43"|"20210107104457"|"AA00078"|""|"GCSE"
214|"2020"|"A* - A(7-9)"|"59.81"|"20210107104510"|"AA00078"|""|"GCSE"
214|"2020"|"A* - B"|"87.85"|"20210107104520"|"AA00078"|""|"GCSE"
214|"2020"|"A* - C(4-9)"|"98.75"|"20210107104531"|"AA00078"|""|"GCSE"
30091|"2020"|"A*(8-9)"|"52.4"|"20210122171345"|"AA00078"|""|"GCSE"
575|"2020"|"A* - B"|"76.8"|"20201112104730"|"AA00078"|""|"A Level"
575|"2020"|"A* - C"|"90.2"|"20201112104739"|"AA00078"|""|"A Level"
225|"2020"|"A*(8-9)"|"38.7"|"20201112105009"|"AA00078"|""|"GCSE"
225|"2020"|"A* - A(7-9)"|"60.5"|"20201112105030"|"AA00078"|""|"GCSE"
225|"2020"|"A* - B"|"90.5"|"20201112105054"|"AA00078"|""|"GCSE"
225|"2020"|"A* - C(4-9)"|"96.7"|"20201112105114"|"AA00078"|""|"GCSE"
412|"2020"|"A*(8-9)"|"27"|"20201112114857"|"AA00078"|""|"GCSE"
412|"2020"|"A* - A(7-9)"|"45.5"|"20201112114910"|"AA00078"|""|"GCSE"
412|"2020"|"A* - B"|"83.7"|"20201112114921"|"AA00078"|""|"GCSE"
371|"2024"|"9 - 4"|"88"|"20241002122317"|"AA00127"|""|"GCSE"
427|"2020"|"A*(8-9)"|"NP"|"20201028122555"|"AA00078"|""|"GCSE"
427|"2020"|"A* - A(7-9)"|"NP"|"20201028122603"|"AA00078"|""|"GCSE"
427|"2020"|"A* - B"|"NP"|"20201028122609"|"AA00078"|""|"GCSE"
46|"2020"|"A* - C"|"NP"|"20201029160731"|"AA00078"|""|"A Level"
46|"2020"|"A*(8-9)"|"34"|"20201029160739"|"AA00078"|""|"GCSE"
46|"2020"|"A* - A(7-9)"|"56"|"20201029160748"|"AA00078"|""|"GCSE"
46|"2020"|"A* - B"|"NP"|"20201029160753"|"AA00078"|""|"GCSE"
422|"2020"|"A*"|"21.4"|"20201008170533"|"AA00078"|""|"A Level"
422|"2020"|"A* - A"|"50.3"|"20201008170551"|"AA00078"|""|"A Level"
422|"2020"|"A* - B"|"74.2"|"20201008170558"|"AA00078"|""|"A Level"
422|"2020"|"A* - C"|"89.9"|"20201008170610"|"AA00078"|""|"A Level"
422|"2020"|"A*(8-9)"|"49.2"|"20201008171106"|"AA00078"|""|"GCSE"
30043|"2020"|"A* - C"|"NP"|"20201009174453"|"AA00078"|""|"A Level"
30102|"2020"|"A* - A"|"92.4"|"20210709104527"|"AA00078"|"A-Level & Pre-U combined"|"A Level"
422|"2020"|"A* - C(4-9)"|"98.4"|"20201008171205"|"AA00078"|""|"GCSE"
433|"2022"|"A* - C"|"NP"|"20221109104841"|"AA00078"|""|"A Level"
40|"2020"|"A*"|"19"|"20201015131705"|"AA00078"|""|"A Level"
422|"2020"|"A* - A(7-9)"|"66.7"|"20201008171343"|"AA00078"|""|"GCSE"
422|"2020"|"A* - B"|"NP"|"20201008171441"|"AA00078"|"87.1% of students were awarded A*-B"|"GCSE"
40|"2020"|"A* - A"|"50"|"20201015131710"|"AA00078"|""|"A Level"
40|"2020"|"A* - B"|"72"|"20201015131719"|"AA00078"|""|"A Level"
40|"2020"|"A* - C"|"88"|"20201015131726"|"AA00078"|""|"A Level"
598|"2021"|"A* - B"|"99.1"|"20210812150958"|"AA00078"|""|"A Level"
278|"2020"|"A* - B"|"97.3"|"20201113140124"|"AA00078"|""|"GCSE"
423|"2020"|"A*(8-9)"|"25.7"|"20201008174129"|"AA00078"|"3 years average"|"GCSE"
278|"2020"|"A* - C(4-9)"|"99.7"|"20201113140133"|"AA00078"|""|"GCSE"
291|"2020"|"A* - A(7-9)"|"42.9"|"20201117144745"|"AA00078"|""|"GCSE"
291|"2020"|"A* - B"|"75.6"|"20201117144806"|"AA00078"|""|"A Level"
291|"2020"|"A* - A"|"43.3"|"20201117144814"|"AA00078"|""|"A Level"
30010|"2020"|"A*"|"30.25"|"20201117153132"|"AA00078"|""|"A Level"
30010|"2020"|"A* - A"|"66.35"|"20201117153141"|"AA00078"|""|"A Level"
457|"2020"|"A*"|"4.69"|"20201009104802"|"AA00078"|""|"A Level"
457|"2020"|"A* - A"|"27.34"|"20201009104811"|"AA00078"|""|"A Level"
457|"2020"|"A* - B"|"60.16"|"20201009104823"|"AA00078"|""|"A Level"
457|"2020"|"A* - C"|"88.28"|"20201009104833"|"AA00078"|""|"A Level"
457|"2020"|"A*(8-9)"|"21.83"|"20201009104909"|"AA00078"|"9 = 8.38%"|"GCSE"
457|"2020"|"A* - A(7-9)"|"37.82"|"20201009104924"|"AA00078"|""|"GCSE"
457|"2020"|"A* - B"|"72.12"|"20201009104941"|"AA00078"|"6-9 = 55.36%"|"GCSE"
457|"2020"|"A* - C(4-9)"|"93.18"|"20201009104956"|"AA00078"|""|"GCSE"
28|"2020"|"A*"|"18.3"|"20201009105929"|"AA00078"|""|"A Level"
28|"2020"|"A* - A"|"36.7"|"20201009105935"|"AA00078"|""|"A Level"
28|"2020"|"A* - B"|"61.7"|"20201009105943"|"AA00078"|""|"A Level"
28|"2020"|"A* - C"|"83.3"|"20201009105949"|"AA00078"|""|"A Level"
28|"2020"|"A*(8-9)"|"31.8"|"20201009110022"|"AA00078"|""|"GCSE"
28|"2020"|"A* - A(7-9)"|"50"|"20201009110032"|"AA00078"|""|"GCSE"
28|"2020"|"A* - B"|"82.9"|"20201009110041"|"AA00078"|""|"GCSE"
28|"2020"|"A* - C(4-9)"|"96.2"|"20201009110050"|"AA00078"|""|"GCSE"
50|"2020"|"A*"|"31"|"20201009110413"|"AA00078"|""|"A Level"
50|"2020"|"A* - A"|"61"|"20201009110420"|"AA00078"|""|"A Level"
50|"2020"|"A* - B"|"88"|"20201009110428"|"AA00078"|""|"A Level"
352|"2020"|"A* - A"|"29.1"|"20201030173916"|"AA00078"|""|"A Level"
352|"2020"|"A* - C"|"NP"|"20201030173928"|"AA00078"|""|"A Level"
352|"2020"|"A*(8-9)"|"NP"|"20201030173934"|"AA00078"|""|"GCSE"
30077|"2020"|"A*(8-9)"|"70.9"|"20210921170019"|"AA00069"|""|"GCSE"
30084|"2020"|"A*"|"51.7"|"20210922111128"|"AA00078"|""|"A Level"
30084|"2020"|"A* - A"|"87.3"|"20210922111141"|"AA00078"|""|"A Level"
655|"2020"|"Distinction - Merit"|"92"|"20201017104011"|"AA00078"|""|"Pre - U"
64|"2020"|"A* - A"|"NP"|"20201009112133"|"AA00078"|""|"A Level"
64|"2020"|"A* - B"|"NP"|"20201009112138"|"AA00078"|""|"A Level"
64|"2020"|"A* - C"|"NP"|"20201009112144"|"AA00078"|""|"A Level"
64|"2020"|"A*(8-9)"|"NP"|"20201009112152"|"AA00078"|""|"GCSE"
64|"2020"|"A* - A(7-9)"|"NP"|"20201009112159"|"AA00078"|""|"GCSE"
64|"2020"|"A* - B"|"NP"|"20201009112205"|"AA00078"|""|"GCSE"
64|"2020"|"A* - C(4-9)"|"NP"|"20201009112219"|"AA00078"|""|"GCSE"
30010|"2020"|"A* - B"|"89.04"|"20201117153147"|"AA00078"|""|"A Level"
64|"2020"|"A*"|"NP"|"20201009112235"|"AA00078"|""|"A Level"
525|"2020"|"A*"|"NP"|"20201009180658"|"AA00078"|""|"A Level"
525|"2020"|"A* - A"|"NP"|"20201009180720"|"AA00078"|"Over a quarter of students securing grades at A* and A"|"A Level"
573|"2020"|""|"40"|"20201009112853"|"AA00078"|"55% of the IB cohort scored 40 points or above"|"IB"
525|"2020"|"A* - B"|"NP"|"20201009180742"|"AA00078"|"55% of students achieved A*-B"|"A Level"
30102|"2020"|"A* - C"|"100"|"20210709104546"|"AA00078"|"A-Level & Pre-U combined"|"A Level"
15|"2020"|"A*(8-9)"|"62"|"20201009113909"|"AA00078"|"9 = 39%"|"GCSE"
15|"2020"|"A* - A(7-9)"|"81"|"20201009113921"|"AA00078"|""|"GCSE"
15|"2020"|"A* - B"|"97"|"20201009113938"|"AA00078"|"6-9 = 91%"|"GCSE"
15|"2020"|"A* - C(4-9)"|"100"|"20201009113946"|"AA00078"|""|"GCSE"
15|"2020"|"A*"|"36"|"20201009114008"|"AA00078"|""|"A Level"
15|"2020"|"A* - A"|"72"|"20201009114015"|"AA00078"|""|"A Level"
15|"2020"|"A* - B"|"92"|"20201009114021"|"AA00078"|""|"A Level"
15|"2020"|"A* - C"|"99"|"20201009114035"|"AA00078"|""|"A Level"
30111|"2020"|"A*(8-9)"|"75"|"20210731123430"|"AA00078"|""|"GCSE"
345|"2024"|"9 - 4"|"99"|"20241002165636"|"AA00127"|""|"GCSE"
304|"2020"|""|"36**"|"20201009114643"|"AA00078"|"IB average points score maintained its consistently level of being higher than 36 points. A third of the IB cohort achieved 40 points and over."|"IB"
599|"2020"|"A*"|"NP"|"20201009120349"|"AA00078"|""|"A Level"
218|"2020"|"A* - B"|"73"|"20201117121556"|"AA00078"|""|"A Level"
414|"2020"|"A*(8-9)"|"16.4"|"20201117144937"|"AA00078"|""|"GCSE"
414|"2020"|"A* - A(7-9)"|"51.4"|"20201117144948"|"AA00078"|""|"GCSE"
30091|"2020"|"A* - A(7-9)"|"75.9"|"20210122171401"|"AA00078"|""|"GCSE"
30091|"2020"|"A* - B"|"90.2"|"20210122171412"|"AA00078"|""|"GCSE"
30091|"2020"|"A* - C(4-9)"|"99.3"|"20210122171431"|"AA00078"|""|"GCSE"
586|"2020"|""|"34.4"|"20201009121752"|"AA00078"|""|"IB"
586|"2020"|"A*(8-9)"|"32"|"20201009121921"|"AA00078"|""|"GCSE"
586|"2020"|"A* - A(7-9)"|"52"|"20201009121930"|"AA00078"|""|"GCSE"
586|"2020"|"A* - B"|"NP"|"20201009122008"|"AA00078"|"6-9 = 68%"|"GCSE"
586|"2020"|"A* - C(4-9)"|"98"|"20201009122017"|"AA00078"|""|"GCSE"
427|"2020"|"A* - C(4-9)"|"NP"|"20201028122616"|"AA00078"|""|"GCSE"
556|"2020"|"A*"|"NP"|"20201009163550"|"AA00078"|""|"A Level"
556|"2020"|"A* - A"|"NP"|"20201009163555"|"AA00078"|""|"A Level"
556|"2020"|"A* - B"|"NP"|"20201009163601"|"AA00078"|""|"A Level"
556|"2020"|"A* - C"|"NP"|"20201009163606"|"AA00078"|""|"A Level"
556|"2020"|"A*(8-9)"|"NP"|"20201009163613"|"AA00078"|""|"GCSE"
556|"2020"|"A* - A(7-9)"|"NP"|"20201009163621"|"AA00078"|""|"GCSE"
556|"2020"|"A* - B"|"NP"|"20201009163628"|"AA00078"|""|"GCSE"
556|"2020"|"A* - C(4-9)"|"NP"|"20201009163637"|"AA00078"|""|"GCSE"
552|"2020"|"A*(8-9)"|"NP"|"20201009164400"|"AA00078"|""|"GCSE"
55|"2020"|"A*(8-9)"|"NP"|"20201105143347"|"AA00078"|""|"GCSE"
552|"2020"|"A* - B"|"NP"|"20201009164413"|"AA00078"|""|"GCSE"
55|"2020"|"A* - A(7-9)"|"NP"|"20201105143352"|"AA00078"|""|"GCSE"
489|"2020"|"A*"|"NP"|"20201014173859"|"AA00078"|""|"A Level"
489|"2020"|"A* - B"|"NP"|"20201014173910"|"AA00078"|""|"A Level"
312|"2022"|""|"37"|"20221111154820"|"AA00078"|""|"IB"
288|"2024"|"9 - 4"|"91"|"20241005160719"|"AA00127"|""|"GCSE"
4|"2024"|"9 - 4"|"99"|"20241009124057"|"AA00127"|""|"GCSE"
286|"2023"|"A* - A"|"NP"|"20231201132205"|"AA00032"|""|"A Level"
486|"2020"|"A* - C(4-9)"|"NP"|"20201015103124"|"AA00078"|""|"GCSE"
570|"2020"|"A* - B"|"71"|"20201020144535"|"AA00078"|""|"A Level"
55|"2020"|"A* - B"|"NP"|"20201105143357"|"AA00078"|""|"GCSE"
552|"2020"|"A* - A(7-9)"|"NP"|"20201029140622"|"AA00078"|""|"GCSE"
552|"2020"|"A* - C(4-9)"|"91"|"20201029140756"|"AA00078"|""|"GCSE"
46|"2020"|"A* - C(4-9)"|"78"|"20201029160803"|"AA00078"|""|"GCSE"
377|"2020"|"A*"|"27"|"20201017100114"|"AA00078"|""|"A Level"
377|"2020"|"A* - A"|"61"|"20201017100119"|"AA00078"|""|"A Level"
377|"2020"|"A* - C"|"98"|"20201017100127"|"AA00078"|""|"A Level"
377|"2020"|"A*(8-9)"|"43.09"|"20201017100211"|"AA00078"|"9 = 26.05%"|"GCSE"
377|"2020"|"A* - A(7-9)"|"63.53"|"20201017100235"|"AA00078"|""|"GCSE"
85|"2020"|"A* - C"|"89"|"20201022141142"|"AA00078"|""|"A Level"
85|"2020"|"A* - A(7-9)"|"53.1"|"20201022141209"|"AA00078"|""|"GCSE"
377|"2020"|"A* - B"|"93.59"|"20201017100335"|"AA00078"|"6-9 = 79.76%"|"GCSE"
377|"2020"|"A* - C(4-9)"|"99"|"20201017100350"|"AA00078"|""|"GCSE"
55|"2020"|"A* - C(4-9)"|"NP"|"20201105143404"|"AA00078"|""|"GCSE"
248|"2020"|"A*"|"21"|"20201023103544"|"AA00078"|""|"A Level"
248|"2020"|"A* - B"|"67"|"20201023103550"|"AA00078"|""|"A Level"
261|"2020"|"A* - A(7-9)"|"59"|"20201023104215"|"AA00078"|""|"GCSE"
208|"2020"|""|"35.6"|"20201023104617"|"AA00078"|""|"IB"
208|"2020"|"A* - A"|"39.7"|"20201023104706"|"AA00078"|""|"A Level"
208|"2020"|"A* - B"|"68.7"|"20201023104713"|"AA00078"|""|"A Level"
482|"2020"|"A*"|"NP"|"20201028172806"|"AA00078"|""|"A Level"
208|"2020"|"A*(8-9)"|"28.8"|"20201023104745"|"AA00078"|""|"GCSE"
208|"2020"|"A* - A(7-9)"|"48.1"|"20201023104801"|"AA00078"|""|"GCSE"
208|"2020"|"A* - B"|"69.5"|"20201023105029"|"AA00078"|""|"GCSE"
208|"2020"|"A* - C(4-9)"|"98.2"|"20201023105039"|"AA00078"|""|"GCSE"
313|"2020"|"A*"|"25"|"20201023105337"|"AA00078"|""|"A Level"
482|"2020"|"A*(8-9)"|"NP"|"20201028172830"|"AA00078"|""|"GCSE"
313|"2020"|"A* - A"|"56"|"20201023105422"|"AA00078"|""|"A Level"
313|"2020"|"A* - B"|"83"|"20201023105437"|"AA00078"|""|"A Level"
313|"2020"|"A* - C"|"97"|"20201023105445"|"AA00078"|""|"A Level"
313|"2020"|"A*(8-9)"|"44"|"20201023105557"|"AA00078"|""|"GCSE"
313|"2020"|"A* - A(7-9)"|"64"|"20201023105611"|"AA00078"|""|"GCSE"
