"school_id"|"financialyear"|"description"|"feetype"|"fee"|"payable"|"startdate"|"enddate"|"lastupdate"|"staffid"|"remarks"
311|"2022-23"|"Year 7"|"Course"|24981|""|""|""|"20221115122134"|"AA00078"|""
681|"2022-23"|"Others"|"Course"|0|""|""|""|"20221116101712"|"AA00078"|"The international tuition fees for the academic year 2022/23 are £10,000 for Hartpury College courses (Diplomas, A-levels, Access to Higher Education)"
681|"2022-23"|"Year 12"|"Course"|10000|""|""|""|"20221116101723"|"AA00078"|""
681|"2022-23"|"Year 13"|"Course"|10000|""|""|""|"20221116101733"|"AA00078"|""
168|"2022-23"|"Year 8"|"Course"|32205|""|""|""|"20221117111316"|"AA00078"|""
167|"2022-23"|"Year 10"|"Course"|37965|""|""|""|"20221117111727"|"AA00078"|""
167|"2022-23"|"Year 11"|"Course"|37965|""|""|""|"20221117111730"|"AA00078"|""
167|"2022-23"|"Year 12"|"Course"|37965|""|""|""|"20221117111733"|"AA00078"|""
167|"2022-23"|"Year 13"|"Course"|37965|""|""|""|"20221117111737"|"AA00078"|""
30123|"2022-23"|"Year 5"|"Course"|19974|""|""|""|"20221117113631"|"AA00078"|""
30123|"2022-23"|"Year 6"|"Course"|19974|""|""|""|"20221117113636"|"AA00078"|""
30123|"2022-23"|"Year 7"|"Course"|19974|""|""|""|"20221117113639"|"AA00078"|""
30123|"2022-23"|"Year 8"|"Course"|19974|""|""|""|"20221117113643"|"AA00078"|""
438|"2022-23"|"Others"|"Course"|0|""|""|""|"20221126110428"|"AA00078"|"Y9-13: GBP13,995 per term  Day(13-18) Boarding(13-18)  *2022 GCSE results remark: 9 = 21.7%"
545|"2023-24"|"Registration Fee"|"Registration Fee"|125|""|""|""|"20221210123639"|"AA00078"|""
30015|"2023-24"|"Year 7"|"Course"|29580|""|""|""|"20230705163935"|"AA00078"|""
156|"2022-23"|"Year 5"|"Course"|27390|""|""|""|"20221117120315"|"AA00078"|""
156|"2022-23"|"Year 6"|"Course"|27390|""|""|""|"20221117120319"|"AA00078"|""
156|"2022-23"|"Year 7"|"Course"|27390|""|""|""|"20221117120322"|"AA00078"|""
156|"2022-23"|"Year 8"|"Course"|27390|""|""|""|"20221117120325"|"AA00078"|""
156|"2022-23"|"Others"|"Course"|0|""|""|""|"20221117120500"|"AA00078"|"Y5-8: GBP9,130 per term  Day(2-13) Boarding(8-13)"
146|"2022-23"|"Others"|"Course"|0|""|""|""|"20221117122934"|"AA00078"|"Y7-8: GBP11,429 per term  Y9-13: GBP12,862 per term  Day(3-18) Boarding(11-18)"
146|"2022-23"|"Year 7"|"Course"|34287|""|""|""|"20221117122948"|"AA00078"|""
146|"2022-23"|"Year 8"|"Course"|34287|""|""|""|"20221117122952"|"AA00078"|""
146|"2022-23"|"Year 9"|"Course"|38586|""|""|""|"20221117123014"|"AA00078"|""
146|"2022-23"|"Year 10"|"Course"|38586|""|""|""|"20221117123019"|"AA00078"|""
146|"2022-23"|"Year 11"|"Course"|38586|""|""|""|"20221117123022"|"AA00078"|""
146|"2022-23"|"Year 12"|"Course"|38586|""|""|""|"20221117123027"|"AA00078"|""
146|"2022-23"|"Year 13"|"Course"|38586|""|""|""|"20221117123030"|"AA00078"|""
144|"2022-23"|"Others"|"Course"|0|""|""|""|"20221117151606"|"AA00078"|"Y7-13: GBP11,970 per term  Day(5-18) Boarding(10-18)"
144|"2022-23"|"Year 7"|"Course"|35910|""|""|""|"20221117151623"|"AA00078"|""
144|"2022-23"|"Year 9"|"Course"|35910|""|""|""|"20221117151630"|"AA00078"|""
144|"2022-23"|"Year 10"|"Course"|35910|""|""|""|"20221117151634"|"AA00078"|""
144|"2022-23"|"Year 11"|"Course"|35910|""|""|""|"20221117151637"|"AA00078"|""
144|"2022-23"|"Year 12"|"Course"|35910|""|""|""|"20221117151640"|"AA00078"|""
144|"2022-23"|"Year 13"|"Course"|35910|""|""|""|"20221117151644"|"AA00078"|""
131|"2022-23"|"Others"|"Course"|0|""|""|""|"20221117154900"|"AA00078"|"Y4-8: GBP10,640 per term  Boarding(8-13)"
131|"2022-23"|"Year 4"|"Course"|31920|""|""|""|"20221117154907"|"AA00078"|""
131|"2022-23"|"Year 5"|"Course"|31920|""|""|""|"20221117154910"|"AA00078"|""
131|"2022-23"|"Year 6"|"Course"|31920|""|""|""|"20221117154914"|"AA00078"|""
131|"2022-23"|"Year 7"|"Course"|31920|""|""|""|"20221117154919"|"AA00078"|""
131|"2022-23"|"Year 8"|"Course"|31920|""|""|""|"20221117154930"|"AA00078"|""
123|"2022-23"|"Others"|"Course"|0|""|""|""|"20221117163000"|"AA00078"|"Y3-8: GBP8,708 per term  Day(2-13) Boarding(7-13)"
123|"2022-23"|"Year 3"|"Course"|26124|""|""|""|"20221117163014"|"AA00078"|""
123|"2022-23"|"Year 4"|"Course"|26124|""|""|""|"20221117163019"|"AA00078"|""
123|"2022-23"|"Year 5"|"Course"|26124|""|""|""|"20221117163023"|"AA00078"|""
423|"2022-23"|"Others"|"Course"|0|""|""|""|"20221126135419"|"AA00078"|"Y7-13: GBP10,420 per term  Day(2.5-18) Boarding(11-18)  *2021 AL results remark: Over a quarter of grades were at A*"
11|"2022-23"|"Others"|"Course"|0|""|""|""|"20221213144226"|"AA00078"|"Y9-11: GBP14,135  Y12-13: GBP14,635 per term  EAL lessons: GBP30.66/40 mins, or GBP46/60 mins  Day(13-18) Boarding(13-18)  *2021 GCSE results remark: Grade 9 = 30%  *2022 GCSE results remark: Grade 9 = 25.7%"
30158|"2022-23"|"Others"|"Others"|0|""|""|""|"20230104145824"|"AA00078"|"Y7-13: GBP6,244 per term  Day(4-19)"
274|"2022-23"|"Year 7"|"Course"|32268|""|""|""|"20221220175331"|"AA00078"|""
274|"2022-23"|"Year 8"|"Course"|32268|""|""|""|"20221220175335"|"AA00078"|""
274|"2022-23"|"Year 9"|"Course"|38406|""|""|""|"20221220175354"|"AA00078"|""
274|"2022-23"|"Year 10"|"Course"|38406|""|""|""|"20221220175357"|"AA00078"|""
274|"2022-23"|"Year 11"|"Course"|38406|""|""|""|"20221220175401"|"AA00078"|""
274|"2022-23"|"Year 12"|"Course"|38406|""|""|""|"20221220175405"|"AA00078"|""
274|"2022-23"|"Year 13"|"Course"|38406|""|""|""|"20221220175409"|"AA00078"|""
525|"2024-25"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20240420102321"|"AA00078"|""
135|"2023-24"|"Year 11"|"Course"|14305|""|""|""|"20230111152552"|"AA00078"|""
30158|"2022-23"|"Year 7"|"Course"|18732|""|""|""|"20230104145849"|"AA00078"|""
30158|"2022-23"|"Year 8"|"Course"|18732|""|""|""|"20230104145855"|"AA00078"|""
30158|"2022-23"|"Year 9"|"Course"|18732|""|""|""|"20230104145905"|"AA00078"|""
135|"2023-24"|"Year 12"|"Course"|14305|""|""|""|"20230111152555"|"AA00078"|""
135|"2023-24"|"Year 13"|"Course"|14305|""|""|""|"20230111152559"|"AA00078"|""
274|"2022-23"|"Others"|"Course"|0|""|""|""|"20230213094506"|"AA00078"|"Y7-8: GBP10,756 per term  Y9-13: GBP12,802 per term  Day(11-18) Boarding(11-18)"
30158|"2022-23"|"Year 10"|"Course"|18732|""|""|""|"20230104150917"|"AA00078"|""
30158|"2022-23"|"Year 11"|"Course"|18732|""|""|""|"20230104150922"|"AA00078"|""
30158|"2022-23"|"Year 12"|"Course"|18732|""|""|""|"20230104150927"|"AA00078"|""
590|"2022-23"|"Others"|"Course"|0|""|""|""|"20230213144741"|"AA00078"|"Y7-13: GBP11,666 per term  Day(11-18) Boarding(13-18)"
247|"2023-24"|"Others"|"Course"|0|""|""|""|"20230316102303"|"AA00078"|"Y12-13: GBP3,667 per term  1 Year AL/Foundation: GBP4,667 per term  Admin fee GBP400  Day(16-19) Boarding(Homestay)(16-19)"
525|"2023-24"|"Registration Fee"|"Registration Fee"|120|""|""|""|"20230328183151"|"AA00078"|""
250|"2023-24"|"Others"|"Course"|0|""|""|""|"20230411103922"|"AA00078"|"Y7-8: GBP10,072 per term  Y9-13: GBP13,860 per term  Day(0-18) Boarding(7-18)"
250|"2023-24"|"Year 7"|"Course"|30216|""|""|""|"20230411103935"|"AA00078"|""
250|"2023-24"|"Year 8"|"Course"|30216|""|""|""|"20230411103940"|"AA00078"|""
355|"2023-24"|"Registration Fee"|"Registration Fee"|85|""|""|""|"20230512153931"|"AA00078"|""
41|"2023-24"|"Year 10"|"Course"|38754|""|""|""|"20230401104237"|"AA00078"|""
41|"2023-24"|"Year 11"|"Course"|38754|""|""|""|"20230401104241"|"AA00078"|""
41|"2023-24"|"Year 12"|"Course"|38754|""|""|""|"20230401104245"|"AA00078"|""
41|"2023-24"|"Year 13"|"Course"|38754|""|""|""|"20230401104250"|"AA00078"|""
577|"2023-24"|"Others"|"Course"|0|""|""|""|"20230404122712"|"AA00078"|"Y7-11: GBP13,670 per term  Y12-13: GBP14,770 per term  Day(3-19) Boarding(11-19)  *2022 GCSE results remark: 5-year average A*-A = 53%"
306|"2024-25"|"Registration Fee"|"Registration Fee"|200|""|""|""|"20230411110603"|"AA00078"|""
398|"2023-24"|"Year 7"|"Course"|34185|""|""|""|"20230411153638"|"AA00078"|""
398|"2023-24"|"Year 8"|"Course"|34185|""|""|""|"20230411153641"|"AA00078"|""
398|"2023-24"|"Year 9"|"Course"|41910|""|""|""|"20230411153703"|"AA00078"|""
398|"2023-24"|"Year 10"|"Course"|44355|""|""|""|"20230411153725"|"AA00078"|""
398|"2023-24"|"Year 11"|"Course"|44355|""|""|""|"20230411153728"|"AA00078"|""
398|"2023-24"|"Year 12"|"Course"|44355|""|""|""|"20230411153731"|"AA00078"|""
398|"2023-24"|"Year 13"|"Course"|44355|""|""|""|"20230411153734"|"AA00078"|""
68|"2023-24"|"Registration Fee"|"Registration Fee"|300|""|""|""|"20230411163143"|"AA00078"|"There is no registration fee needed to pay until the student received and like to accept the offer."
20|"2023-24"|"Others"|"Course"|0|""|""|""|"20230412122233"|"AA00078"|"Y9-11: GBP13,958 per term  Y12-13: GBP14,311 per term  Day(7-18) Boarding(13-18)"
20|"2023-24"|"Year 9"|"Course"|41874|""|""|""|"20230412122246"|"AA00078"|""
20|"2023-24"|"Year 10"|"Course"|41874|""|""|""|"20230412122249"|"AA00078"|""
20|"2023-24"|"Year 11"|"Course"|41874|""|""|""|"20230412122252"|"AA00078"|""
433|"2023-24"|"Others"|"Course"|0|""|""|""|"20230426154104"|"AA00078"|"Y7-13: GBP4,100 per term  Day(11-18) Boarding(11-18)"
20|"2023-24"|"Year 12"|"Course"|42933|""|""|""|"20230412122316"|"AA00078"|""
20|"2023-24"|"Year 13"|"Course"|42933|""|""|""|"20230412122324"|"AA00078"|""
123|"2022-23"|"Year 6"|"Course"|26124|""|""|""|"20221117163026"|"AA00078"|""
123|"2022-23"|"Year 7"|"Course"|26124|""|""|""|"20221117163032"|"AA00078"|""
123|"2022-23"|"Year 8"|"Course"|26124|""|""|""|"20221117163039"|"AA00078"|""
108|"2022-23"|"Others"|"Course"|0|""|""|""|"20221117175235"|"AA00078"|"5 nights weekly boarding: Y4-5: GBP9,995 per term  Y6-8: GBP10,345 per term  Day(2-13) Boarding(8-13)"
108|"2022-23"|"Year 4"|"Course"|29985|""|""|""|"20221117175306"|"AA00078"|""
108|"2022-23"|"Year 5"|"Course"|29985|""|""|""|"20221117175309"|"AA00078"|""
108|"2022-23"|"Year 6"|"Course"|31035|""|""|""|"20221117175335"|"AA00078"|""
108|"2022-23"|"Year 7"|"Course"|31035|""|""|""|"20221117175338"|"AA00078"|""
108|"2022-23"|"Year 8"|"Course"|31035|""|""|""|"20221117175342"|"AA00078"|""
423|"2022-23"|"Year 7"|"Course"|31260|""|""|""|"20221126135441"|"AA00078"|""
367|"2022-23"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20221214120035"|"AA00078"|""
107|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118103853"|"AA00078"|"Y7-13: GBP11,665 per term  Day(2-19) Boarding(10-19)"
107|"2022-23"|"Year 7"|"Course"|34995|""|""|""|"20221118103914"|"AA00078"|""
107|"2022-23"|"Year 8"|"Course"|34995|""|""|""|"20221118103919"|"AA00078"|""
107|"2022-23"|"Year 9"|"Course"|34995|""|""|""|"20221118103923"|"AA00078"|""
107|"2022-23"|"Year 10"|"Course"|34995|""|""|""|"20221118103926"|"AA00078"|""
107|"2022-23"|"Year 11"|"Course"|34995|""|""|""|"20221118103930"|"AA00078"|""
107|"2022-23"|"Year 12"|"Course"|34995|""|""|""|"20221118103934"|"AA00078"|""
107|"2022-23"|"Year 13"|"Course"|34995|""|""|""|"20221118103941"|"AA00078"|""
30049|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118105303"|"AA00078"|"Y4-8: GBP9,360 per term  Day(3-13) Boarding(7-13)"
30049|"2022-23"|"Year 4"|"Course"|28080|""|""|""|"20221118105322"|"AA00078"|""
30049|"2022-23"|"Year 5"|"Course"|28080|""|""|""|"20221118105326"|"AA00078"|""
30049|"2022-23"|"Year 6"|"Course"|28080|""|""|""|"20221118105346"|"AA00078"|""
30049|"2022-23"|"Year 7"|"Course"|28080|""|""|""|"20221118105354"|"AA00078"|""
30049|"2022-23"|"Year 8"|"Course"|28080|""|""|""|"20221118105418"|"AA00078"|""
87|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118113347"|"AA00078"|"Y7-13: GBP10,600 per term  Day(10-19) Boarding(10-19)"
87|"2022-23"|"Year 7"|"Course"|31800|""|""|""|"20221118113359"|"AA00078"|""
87|"2022-23"|"Year 8"|"Course"|31800|""|""|""|"20221118113402"|"AA00078"|""
87|"2022-23"|"Year 9"|"Course"|31800|""|""|""|"20221118113405"|"AA00078"|""
87|"2022-23"|"Year 10"|"Course"|31800|""|""|""|"20221118113408"|"AA00078"|""
87|"2022-23"|"Year 11"|"Course"|31800|""|""|""|"20221118113414"|"AA00078"|""
87|"2022-23"|"Year 12"|"Course"|31800|""|""|""|"20221118113418"|"AA00078"|""
87|"2022-23"|"Year 13"|"Course"|31800|""|""|""|"20221118113423"|"AA00078"|""
75|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118150513"|"AA00078"|"Y7-9: GBP11,390 per term  Y10-13: GBP13,370 per term  Day(7-18) Boarding(7-18)"
75|"2022-23"|"Year 7"|"Course"|34170|""|""|""|"20221118150530"|"AA00078"|""
75|"2022-23"|"Year 8"|"Course"|34170|""|""|""|"20221118150533"|"AA00078"|""
75|"2022-23"|"Year 9"|"Course"|34170|""|""|""|"20221118150536"|"AA00078"|""
75|"2022-23"|"Year 10"|"Course"|40110|""|""|""|"20221118150556"|"AA00078"|""
75|"2022-23"|"Year 11"|"Course"|40110|""|""|""|"20221118150559"|"AA00078"|""
75|"2022-23"|"Year 12"|"Course"|40110|""|""|""|"20221118150603"|"AA00078"|""
75|"2022-23"|"Year 13"|"Course"|40110|""|""|""|"20221118150607"|"AA00078"|""
74|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118152907"|"AA00078"|"Y3-6: GBP9,525 per term  Y7-8: GBP9,745 per term  Day(2-13) Boarding(7-13)"
74|"2022-23"|"Year 3"|"Course"|28575|""|""|""|"20221118152927"|"AA00078"|""
74|"2022-23"|"Year 4"|"Course"|28575|""|""|""|"20221118152934"|"AA00078"|""
74|"2022-23"|"Year 5"|"Course"|28575|""|""|""|"20221118152938"|"AA00078"|""
74|"2022-23"|"Year 6"|"Course"|28575|""|""|""|"20221118152942"|"AA00078"|""
74|"2022-23"|"Year 7"|"Course"|29235|""|""|""|"20221118153004"|"AA00078"|""
74|"2022-23"|"Year 8"|"Course"|29235|""|""|""|"20221118153008"|"AA00078"|""
36|"2022-23"|"Others"|"Course"|0|""|""|""|"20230119105821"|"AA00078"|"Y9-11: GBP13,040 per term  Y12-13: GBP13,520 per term  Day(11-18) Boarding(11-18)"
71|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118153851"|"AA00078"|"Y12-13: GBP13,525 per term  Day(11-18) Boarding(11-18)"
71|"2022-23"|"Year 7"|"Course"|40575|""|""|""|"20221118153926"|"AA00078"|""
71|"2022-23"|"Year 8"|"Course"|40575|""|""|""|"20221118153930"|"AA00078"|""
71|"2022-23"|"Year 9"|"Course"|40575|""|""|""|"20221118153933"|"AA00078"|""
71|"2022-23"|"Year 10"|"Course"|40575|""|""|""|"20221118153940"|"AA00078"|""
71|"2022-23"|"Year 11"|"Course"|40575|""|""|""|"20221118153944"|"AA00078"|""
71|"2022-23"|"Year 12"|"Course"|40575|""|""|""|"20221118153947"|"AA00078"|""
71|"2022-23"|"Year 13"|"Course"|40575|""|""|""|"20221118153951"|"AA00078"|""
64|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118162914"|"AA00078"|"Y9-13: GBP12,815 per term  Day(11-18) Boarding(11-18)"
64|"2022-23"|"Year 9"|"Course"|38445|""|""|""|"20221118162936"|"AA00078"|""
64|"2022-23"|"Year 10"|"Course"|38445|""|""|""|"20221118162939"|"AA00078"|""
64|"2022-23"|"Year 11"|"Course"|38445|""|""|""|"20221118162942"|"AA00078"|""
64|"2022-23"|"Year 12"|"Course"|38445|""|""|""|"20221118162945"|"AA00078"|""
64|"2022-23"|"Year 13"|"Course"|38445|""|""|""|"20221118162950"|"AA00078"|""
60|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118171907"|"AA00078"|"Y4-8: GBP10,020 per term  Day(4-13) Boarding(7-13)"
60|"2022-23"|"Year 4"|"Course"|30060|""|""|""|"20221118171922"|"AA00078"|""
60|"2022-23"|"Year 5"|"Course"|30060|""|""|""|"20221118171926"|"AA00078"|""
60|"2022-23"|"Year 6"|"Course"|30060|""|""|""|"20221118171929"|"AA00078"|""
60|"2022-23"|"Year 7"|"Course"|30060|""|""|""|"20221118171932"|"AA00078"|""
60|"2022-23"|"Year 8"|"Course"|30060|""|""|""|"20221118171936"|"AA00078"|""
59|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118172918"|"AA00078"|"Y7: GBP10,485 per term  Y8: GBP10,715 per term  Y9-13: GBP11,800 per term  Day(11-18) Boarding(11-18)"
59|"2022-23"|"Year 7"|"Course"|31455|""|""|""|"20221118172932"|"AA00078"|""
59|"2022-23"|"Year 8"|"Course"|32145|""|""|""|"20221118172948"|"AA00078"|""
59|"2022-23"|"Year 9"|"Course"|35400|""|""|""|"20221118173006"|"AA00078"|""
59|"2022-23"|"Year 10"|"Course"|35400|""|""|""|"20221118173009"|"AA00078"|""
59|"2022-23"|"Year 11"|"Course"|35400|""|""|""|"20221118173012"|"AA00078"|""
59|"2022-23"|"Year 12"|"Course"|35400|""|""|""|"20221118173015"|"AA00078"|""
59|"2022-23"|"Year 13"|"Course"|35400|""|""|""|"20221118173018"|"AA00078"|""
52|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118174427"|"AA00078"|"Y7-13: GBP12,500 per term  Day(4-17) Boarding(9-18)"
52|"2022-23"|"Year 7"|"Course"|37500|""|""|""|"20221118174445"|"AA00078"|""
52|"2022-23"|"Year 8"|"Course"|37500|""|""|""|"20221118174450"|"AA00078"|""
52|"2022-23"|"Year 9"|"Course"|37500|""|""|""|"20221118174454"|"AA00078"|""
52|"2022-23"|"Year 10"|"Course"|37500|""|""|""|"20221118174458"|"AA00078"|""
52|"2022-23"|"Year 11"|"Course"|37500|""|""|""|"20221118174502"|"AA00078"|""
52|"2022-23"|"Year 12"|"Course"|37500|""|""|""|"20221118174505"|"AA00078"|""
52|"2022-23"|"Year 13"|"Course"|37500|""|""|""|"20221118174509"|"AA00078"|""
45|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118175705"|"AA00078"|"Y7-8: GBP9,894 per term  Y9: GBP11,186 per term  Y12-13: GBP11,857 per term  Day(0-18) Boarding(11-18)"
45|"2022-23"|"Year 7"|"Course"|29682|""|""|""|"20221118175724"|"AA00078"|""
45|"2022-23"|"Year 8"|"Course"|29682|""|""|""|"20221118175727"|"AA00078"|""
45|"2022-23"|"Year 9"|"Course"|33558|""|""|""|"20221118175750"|"AA00078"|""
45|"2022-23"|"Year 10"|"Course"|35307|""|""|""|"20221118175813"|"AA00078"|""
45|"2022-23"|"Year 11"|"Course"|35307|""|""|""|"20221118175816"|"AA00078"|""
45|"2022-23"|"Year 12"|"Course"|35571|""|""|""|"20221118175846"|"AA00078"|""
45|"2022-23"|"Year 13"|"Course"|35571|""|""|""|"20221118175850"|"AA00078"|""
43|"2022-23"|"Others"|"Course"|0|""|""|""|"20221118180953"|"AA00078"|"Y9-13: GBP10,553 per term  Day(4-18) Boarding(7-18)"
43|"2022-23"|"Year 9"|"Course"|31659|""|""|""|"20221118181007"|"AA00078"|""
43|"2022-23"|"Year 10"|"Course"|31659|""|""|""|"20221118181010"|"AA00078"|""
43|"2022-23"|"Year 11"|"Course"|31659|""|""|""|"20221118181013"|"AA00078"|""
43|"2022-23"|"Year 12"|"Course"|31659|""|""|""|"20221118181017"|"AA00078"|""
43|"2022-23"|"Year 13"|"Course"|31659|""|""|""|"20221118181023"|"AA00078"|""
33|"2022-23"|"Others"|"Course"|0|""|""|""|"20221119171225"|"AA00078"|"Y3: GBP8,715 per term  Y4: GBP9,610 per term  Y5-8: GBP9,755 per term  Day(7-13) Boarding(7-13)"
33|"2022-23"|"Year 3"|"Course"|26145|""|""|""|"20221119171243"|"AA00078"|""
33|"2022-23"|"Year 4"|"Course"|28830|""|""|""|"20221119171433"|"AA00078"|""
33|"2022-23"|"Year 5"|"Course"|29265|""|""|""|"20221119171452"|"AA00078"|""
33|"2022-23"|"Year 6"|"Course"|29265|""|""|""|"20221119171456"|"AA00078"|""
33|"2022-23"|"Year 7"|"Course"|29265|""|""|""|"20221119171500"|"AA00078"|""
33|"2022-23"|"Year 8"|"Course"|29265|""|""|""|"20221119171505"|"AA00078"|""
32|"2022-23"|"Others"|"Course"|0|""|""|""|"20221119173637"|"AA00078"|"Y9-13: GBP12,372 per term  Day(3-19) Boarding(11-19)"
32|"2022-23"|"Year 9"|"Course"|37116|""|""|""|"20221119173654"|"AA00078"|""
32|"2022-23"|"Year 10"|"Course"|37116|""|""|""|"20221119173658"|"AA00078"|""
32|"2022-23"|"Year 11"|"Course"|37116|""|""|""|"20221119173706"|"AA00078"|""
32|"2022-23"|"Year 12"|"Course"|37116|""|""|""|"20221119173711"|"AA00078"|""
32|"2022-23"|"Year 13"|"Course"|37116|""|""|""|"20221119173716"|"AA00078"|""
30027|"2022-23"|"Others"|"Course"|0|""|""|""|"20221122105633"|"AA00078"|"Y8-13: GBP14,995 per term  Day(2-18) Boarding(12-18)"
30027|"2022-23"|"Year 8"|"Course"|44985|""|""|""|"20221122105646"|"AA00078"|""
30027|"2022-23"|"Year 9"|"Course"|44985|""|""|""|"20221122105649"|"AA00078"|""
30027|"2022-23"|"Year 10"|"Course"|44985|""|""|""|"20221122105653"|"AA00078"|""
30027|"2022-23"|"Year 11"|"Course"|44985|""|""|""|"20221122105657"|"AA00078"|""
30027|"2022-23"|"Year 12"|"Course"|44985|""|""|""|"20221122105700"|"AA00078"|""
30027|"2022-23"|"Year 13"|"Course"|44985|""|""|""|"20221122105704"|"AA00078"|""
30|"2022-23"|"Others"|"Course"|0|""|""|""|"20221122110855"|"AA00078"|"Y7-13: GBP12,700 per term  Day(7-18) Boarding(8-18)"
30|"2022-23"|"Year 7"|"Course"|38100|""|""|""|"20221122110909"|"AA00078"|""
30|"2022-23"|"Year 8"|"Course"|38100|""|""|""|"20221122110913"|"AA00078"|""
30|"2022-23"|"Year 9"|"Course"|38100|""|""|""|"20221122110916"|"AA00078"|""
30|"2022-23"|"Year 10"|"Course"|38100|""|""|""|"20221122110920"|"AA00078"|""
30|"2022-23"|"Year 11"|"Course"|38100|""|""|""|"20221122110923"|"AA00078"|""
30|"2022-23"|"Year 12"|"Course"|38100|""|""|""|"20221122110926"|"AA00078"|""
30|"2022-23"|"Year 13"|"Course"|38100|""|""|""|"20221122110929"|"AA00078"|""
423|"2022-23"|"Year 8"|"Course"|31260|""|""|""|"20221126135445"|"AA00078"|""
423|"2022-23"|"Year 9"|"Course"|31260|""|""|""|"20221126135449"|"AA00078"|""
423|"2022-23"|"Year 10"|"Course"|31260|""|""|""|"20221126135452"|"AA00078"|""
423|"2022-23"|"Year 11"|"Course"|31260|""|""|""|"20221126135456"|"AA00078"|""
423|"2022-23"|"Year 12"|"Course"|31260|""|""|""|"20221126135459"|"AA00078"|""
423|"2022-23"|"Year 13"|"Course"|31260|""|""|""|"20221126135502"|"AA00078"|""
367|"2023-24"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20221214120107"|"AA00078"|""
30158|"2022-23"|"Year 13"|"Course"|18732|""|""|""|"20230104150931"|"AA00078"|""
313|"2023-24"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20230203164325"|"AA00078"|""
523|"2022-23"|"Others"|"Course"|0|""|""|""|"20230119122216"|"AA00078"|"Y4: GBP5,620-9,400 per term  Y5-6: GBP7,340-9,400 per term  Y7-8: GBP9,750-11,500 per term  Day(0-13) Boarding(7-13)"
523|"2022-23"|"Year 4"|"Course"|28200|""|""|""|"20230119122231"|"AA00078"|""
523|"2022-23"|"Year 5"|"Course"|28200|""|""|""|"20230119122235"|"AA00078"|""
523|"2022-23"|"Year 6"|"Course"|28200|""|""|""|"20230119122240"|"AA00078"|""
523|"2022-23"|"Year 7"|"Course"|34500|""|""|""|"20230119122251"|"AA00078"|""
523|"2022-23"|"Year 8"|"Course"|34500|""|""|""|"20230119122255"|"AA00078"|""
524|"2022-23"|"Others"|"Course"|0|""|""|""|"20230119122545"|"AA00078"|"Y9-10: GBP12,640-13,500 per term  Y11: GBP12,640-14,975 per term  Y12-13: GBP12,640-13,650 per term  Day(0-18) Boarding(7-18)"
524|"2022-23"|"Year 9"|"Course"|40500|""|""|""|"20230119122601"|"AA00078"|""
524|"2022-23"|"Year 10"|"Course"|40500|""|""|""|"20230119122606"|"AA00078"|""
524|"2022-23"|"Year 11"|"Course"|44925|""|""|""|"20230119122616"|"AA00078"|""
524|"2022-23"|"Year 12"|"Course"|40500|""|""|""|"20230119122628"|"AA00078"|""
524|"2022-23"|"Year 13"|"Course"|40500|""|""|""|"20230119122633"|"AA00078"|""
423|"2024-25"|"Year 7"|"Course"|39390|""|""|""|"20240409154134"|"AA00078"|""
247|"2023-24"|"1 Year AL"|"Course"|14000|""|""|""|"20230316102429"|"AA00078"|""
247|"2023-24"|"Foundation"|"Course"|14000|""|""|""|"20230316102439"|"AA00078"|""
250|"2023-24"|"Year 9"|"Course"|41580|""|""|""|"20230411103954"|"AA00078"|""
41|"2023-24"|"Others"|"Course"|0|""|""|""|"20230401104152"|"AA00078"|"Y7-8: GBP9,763 per term  Y9-13: GBP12,918 per term  Day(3-18) Boarding(8-18)  *2021 GCSE results remark: Grade 9 = 22%"
41|"2023-24"|"Year 9"|"Course"|38754|""|""|""|"20230401104233"|"AA00078"|""
577|"2023-24"|"Year 7"|"Course"|41010|""|""|""|"20230404122740"|"AA00078"|""
577|"2023-24"|"Year 8"|"Course"|41010|""|""|""|"20230404122744"|"AA00078"|""
577|"2023-24"|"Year 9"|"Course"|41010|""|""|""|"20230404122748"|"AA00078"|""
577|"2023-24"|"Year 10"|"Course"|41010|""|""|""|"20230404122753"|"AA00078"|""
577|"2023-24"|"Year 11"|"Course"|41010|""|""|""|"20230404122756"|"AA00078"|""
250|"2023-24"|"Year 10"|"Course"|41580|""|""|""|"20230411103959"|"AA00078"|""
36|"2024-25"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20230412181552"|"AA00078"|""
