"aa_id"|"examschool"|"examschooltype"|"subject"|"result"|"gov"|"cat"|"qualification"|"piece"|"composer"|"piority"|"lastupdate"|"staffid"|"remarks"|"event"
"S035915"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 3 Oct 2014 [121]"|"Este a székelyeknél"|"Béla Viktor János Bartók"|1|"20170915162046"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2017"
"S035915"|""|"Music Audition"|"Trombone"|""|"N/A"|""|"Herman attended ABRSM Grade 5 Exam on 20 Sep 2017. He is waiting result now."|"Let's Call The Whole Thing Off"|"George Gershwin"|2|"20170915160541"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2017"
"S035915"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABSRM, Grade 5, Aug 2016 [130]"|"Sonata in F Major, K. 280 - 3rd Movement, Presto"|"Wolfgang Amadeus Mozart"|1|"20180918154100"|"AA00061"|"Senior School Orchestra, Wind & Brass Ensemble & Brass Ensemble
1st Runner-up in Primary Symphony Orchestra Competition, 69th HK Schools Music Festival 2017, Senior School Orchestra (Trombone) (waiting cert) and 2nd Runner-up in Primary Brass Ensemble Competition, 69th HK Schools Music Festival 2017, Brass Ensemble (Trombone) (waiting cert)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2017"
"S035915"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Aug 2016 [130]"|"Selling Sundry Goods"|"Peixun Chen"|1|"20180918154200"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036801"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, May 2018 [Distinction] (Missing Mark Sheet)"|"Sonata in D, Op.12, No. 1, 1st movement"|"Beethoven"|1|"20180905121623"|"AA00061"|"Takako Nishizaki Violin Studio"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036801"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 6, May 2017 [Distinction] (Missing Mark Sheet)"|"4 Romantic pieces, Op 75, 1st Movement"|"Dvorak"|1|"20180905120955"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037357"|""|"Music Audition"|"Double bass"|""|"N/A"|""|"ABRSM Grade 8, 2016 [126]"|"Après Un Rêve"|"Gabriel Fauré"|1|"20180918153716"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036179"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"TRINITY ATCL, Aug 2016 [70]"|"Concerto No.3 in Bb Major for Clarinet and Piano"|"Carl Stamitz"|1|"20180905125338"|"AA00061"|"Hong Kong Academy for Performing Arts
Chloe is currently playing in 3 music groups which include Diocesan Girls' School Symphony Orchestra, Concert Band and Instrumental Ensemble. In the coming year, she will be serving as the concertmistress and vice-chairlady of Diocesan Girls' School Concert Band as well as the principal of the clarinet section in her school's Symphony Orchestra."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036656"|""|"Music Audition"|"French Horn"|""|"N/A"|""|"ABRSM Grade 5, Aug 2017 [117]"|"Horn Concerto No. 3, K.447, 2nd Movement"|"Mozart"|1|"20180917140450"|"AA00061"|"Musical Compositions for School ""Primary 6 Drama"" (Musical) Graduation Performance
Reference Letter by Horn Teacher."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, 2017 [117] (missing month)"|"Violin Concerto No3 in G, K216"|"Mozart"|1|"20180918181103"|"AA00080"|"Dr Yip's
Diocesan Boys’ School Primary Division String Orchestra, Senior Orchestra amd Treble Choir
Hong Kong Schools Music And Speech Assocation Joint School Choir, Young Vocalists"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036631"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Nov 2017 [130]"|"Invention in A Minor"|"JS Bach"|2|"20180918180442"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036631"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 6,  Apr 2017 [122]"|"Arioso No277 in D"|"Quantz"|1|"20180918180205"|"AA00080"|"Dr Yip's"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM Grade 5, Sep 2018 [pending results]"|"Fall Leaves Fall"|"Christopher Field"|2|"20180918181232"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, 2017 [117] (missing month)"|"Violin Concerto No3 in G, K216"|"Mozart"|1|"20180918182315"|"AA00080"|"Dr Yip's
Diocesan Boys’ School Primary Division String Orchestra, Senior Orchestra and Treble Choir
Hong Kong Schools Music And Speech Assocation Joint School Choir, Young Vocalists"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, 2017 [117] (missing month)"|"Violin Concerto No3 in G, K216"|"Mozart"|1|"20180918185912"|"AA00061"|"Yip's Children Choir
Diocesan Boys’ School Primary Division String Orchestra, Senior Orchestra and Treble Choir
Hong Kong Schools Music And Speech Assocation Joint School Choir, Young Vocalists"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, 2017 [117] (missing month)"|"Violin Concerto No.3 in G, K216"|"Mozart"|1|"20180918185934"|"AA00061"|"Yip's Children Choir
Diocesan Boys’ School Primary Division String Orchestra, Senior Orchestra and Treble Choir
Hong Kong Schools Music And Speech Assocation Joint School Choir, Young Vocalists"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036631"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Sep 2014 [126]"|""|""|2|"20180918180511"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S032387"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 6, May 2017 [Pass] (missing mark sheet)"|"Sonata No. 20, Op.94 - III, Andante"|"Prokofieff"|1|"20180917150004"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036527"|""|"Music Audition"|"Percussion (Marimba)"|""|"N/A"|""|"ABRSM Grade 8, Apr 2017 [Passed] (missing mark sheet)"|"Danse Boheme from Carmen, Act 2"|"Bizet"|1|"20180917161240"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036527"|""|"Music Audition"|"Percussion (Drum)"|""|"N/A"|""|"ABRSM Grade 8, Apr 2017 [Pass] (missing mark sheet)"|"Study No. 8"|"Anonymous"|2|"20180917161157"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM Grade 3, Apr 2018 [127]"|""|""|2|"20180918181302"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Apr 2017 [117]"|"Violin Concerto No.3 in G, K216"|"Mozart"|1|"20180918191930"|"AA00061"|"Yip's Children Choir
Diocesan Boys’ School Primary Division String Orchestra, Senior Orchestra and Treble Choir
Hong Kong Schools Music And Speech Assocation Joint School Choir, Young Vocalists"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Apr 2017 [108]"|"Violin Concerto No.3 in G, K216"|"Mozart"|1|"20180920104724"|"AA00061"|"Yip's Children Choir
Diocesan Boys’ School Primary Division String Orchestra, Senior Orchestra and Treble Choir
Hong Kong Schools Music And Speech Assocation Joint School Choir, Young Vocalists"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036469"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Apr 2017 [108]"|"Violin Concerto No.3 in G, K216"|"Mozart"|1|"20180920105614"|"AA00061"|"Yip's Children Choir
Diocesan Boys’ School Primary Division String Orchestra, Senior Orchestra and Treble Choir
Hong Kong Schools Music And Speech Assocation Joint School Choir, Young Vocalists
Lincoln plays violin and viola.  He is also learning violin performance from Ms Chao Beedarn, who graduated from The Juilliard School, USA, at Yip’s Children and Performing Arts Centre, but recently he has been focusing on violin so he put it in the audition."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037205"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Sep 2016 [114]"|"Allegretto Grazioso Third Movement from Sonata in A, Op. 100"|"Johannes Brahms"|1|"20180920105858"|"AA00080"|"Choir of Good Hope School"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037205"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5,  Apr 2013 [128]"|"Concerto KV 216"|"Wolfgang Amadeus Mozart"|1|"20180920105930"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036277"|""|"Music Audition"|"Violin"|""|"N/A"|""|"TRINITY ATCL, May 2018 [63]"|"Four Romantic Pieces for Violin and Piano, Allegro Moderato"|"Antonin Dvorak"|1|"20180914162526"|"AA00061"|"Yip's Children's Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037427"|""|"Music Audition"|"Vocals"|""|"N/A"|""|"Exam not yet taken. Equivalent grade: Grade 5"|"On My Own (from the musical Les Misérables)"|"Claude-Michel Schönberg"|2|"20180920111526"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036648"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 7, Sep 2016 [130]"|"First Movement from Concerto in G, Hob, VIIa/4"|"Joseph Haydn"|1|"20180914120325"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036648"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 7, Sep 2016 [130] (missing mark sheet, certificate attached)"|"First Movement from Concerto in G, Hob, VIIa/4"|"Joseph Haydn"|1|"20180920112318"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036648"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 7, Sep 2016 [distinction] (missing mark sheet, certificate attached)"|"First Movement from Concerto in G, Hob, VIIa/4"|"Joseph Haydn"|1|"20180920112342"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036648"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Nov 2013 [125]"|"Partita No.2 in D Minor Giga"|"JS Bach"|1|"20180914120426"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037427"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Nov 2015 [126]"|"Jazzy (No.3 from Three Moods)"|"Aaron Copland"|1|"20180920111414"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037427"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Oct 2017 [117]"|"Presto (First Movement from Sonata in E minor, Hob. XVI:34)"|"Joseph Haydn"|1|"20180920111341"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037427"|""|"Music Audition"|"Vocals"|""|"N/A"|""|"Exam not yet taken. Equivalent grade: Grade 5"|"On My Own (from the musical Les Misérables)"|"Claude-Michel Schönberg"|2|"20180920111612"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037289"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Oct 2016 [120]"|"Allegro Moderato First Movement from Concerto in G, Hob. VIIa/4"|"Joseph Haydn"|2|"20180803124451"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037289"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Oct 2016 [Merit] (missing mark sheet and certificate)"|"Allegro Moderato First Movement from Concerto in G, Hob. VIIa/4"|"Joseph Haydn"|2|"20180920121900"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037289"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 3, Oct 2014 [118]"|""|""|2|"20180803124451"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037289"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 3, Oct 2014 [Pass] (missing mark sheet and certifcate)"|""|""|2|"20180920122029"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035114"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 6, Oct 2016 [118]"|"Allegretto malincolico 1st movement from Sonata for flute"|"Francis Poulenc"|1|"20180918181604"|"AA00080"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"oboe"|"Grade 6 September 2017 (133)"|"N/A"|""|"Grade 7"|"dsfjj"|"hhhhh"|1|"20180922180530"|"30012"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4 Aug 2016 [128]"|""|""|2|"20180922215453"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"Grade 6 September 2017 (133)"|"Oboe sonata op.166 2nd movement"|"Saint Saëns"|1|"20180922180835"|"30012"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"Grade 6 September 2017 (133)"|"Oboe sonata op.166 2nd movement"|"Saint Saëns"|1|"20180922181031"|"30012"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"Grade 6 September 2017 (133)"|"Romanze: no.1 from the two fantasy pieces, op.2"|"Nielsen"|1|"20180922181215"|"30012"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"Oboe"|""|"N/A"|""|""|"Romanze: no.1 from the two fantasy pieces, op.2"|"Nielsen"|1|"20180922181742"|"30012"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"Grade 6 September 2017 (133)"|"Oboe sonata op.166 2nd movement"|"Saint Saëns"|1|"20180922181544"|"30012"|"School Orchestra and Symphonic Band"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"ABRSM Grade 6 September 2017 [133]"|"Oboe Sonata op.166 2nd Movement"|"Saint Saëns"|1|"20180922182026"|"30012"|"School Orchestra and Symphonic Band"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"Piano"|""|"N/A"|""|"Grade 4 august 2014 (130) grade 6 April 2017 (123)"|"Intermezzo in A minor"|"Johannes Brahms"|2|"20180922181516"|"30012"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037153"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6 April 2017 (123)"|"Intermezzo in A minor"|"Johannes Brahms"|2|"20180922182359"|"30012"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 7 Aug 2018 [result not yet released]"|"Liebesfreud"|"Kreisler"|1|"20180922215314"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|""|"Allegro Giocoso"|""|1|"20180922215314"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 7 Aug 2018 [result not yet released]"|"Liebesfreud"|"Kreisler"|1|"20180922215639"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|""|"Allegro Giocoso"|""|1|"20180922215708"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 7 Aug 2018 [result not yet released]"|"Liebesfreud"|"Kreisler"|1|"20180922215800"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 7 Aug 2018 [result not yet released]"|"Liebesfreud"|"Kreisler"|1|"20180922215852"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5 Sep 2017 [139]"|"Humoresque"|"Jean Absil"|2|"20180922215453"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4 Aug 2016 [128]"|""|""|2|"20180922220254"|"AA00007"|"For Piano, Alex will take Grade 7 exam in Oct 2018"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 4 Aug 2017 [125]"|"Allegro Giocoso"|""|1|"20180922220039"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S037803"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 8 Oct 2018 [127]"|"Largo and Allegro poco;1st and 2nd Movement from Sonata in A minor, RV44"|"Antonio Vivaldi"|1|"20190819154121"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035371"|""|"Music Audition"|"Percussion"|""|"N/A"|""|""|""|""|1|"20190827120632"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036683"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"Grade 6 November 2014 [120]"|""|""|1|"20190827123649"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037803"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 8 Oct 2018 [127]"|"Largo and Allegro poco;1st and 2nd Movement from Sonata in A minor, RV44"|"Antonio Vivaldi"|1|"20190819154614"|"AA00098"|"The 70th Hong Kong Schools Music Festival Symphony Orchestra - Primary School 2018 - Champion; String Orchestra - Primary School 2018 - 2nd runner up
The 69th Hong Kong Schools Music Festival Symphony Orchestra - Primary School 2017 - 1st runner up, String Orchestra - Primary School 2017 - 1st runner up
Hong Kong Youth Music Interflows - String Orchestra 2017 - Gold Prize; Symphony Orchestra 2017 - Gold Prize & Hong Kong Youth Music Interflows - String Orchestra 2016 - Gold Prize; Symphony Orchestra 2016 - Gold Prize"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037803"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 8 Oct 2018 [127]"|"Largo and Allegro poco;1st and 2nd Movement from Sonata in A minor, RV44"|"Antonio Vivaldi"|1|"20190819155320"|"AA00098"|"The 70th Hong Kong Schools Music Festival Symphony Orchestra, String Orchestra - Primary School 2018 
The 69th Hong Kong Schools Music Festival Symphony Orchestra, String Orchestra - Primary School 2017 
Hong Kong Youth Music Interflows - String Orchestra 2017, Symphony Orchestra 2017
Hong Kong Youth Music Interflows - String Orchestra 2016, Symphony Orchestra 2016"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037803"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 8 Oct 2018 [127]"|"Largo and Allegro poco;1st and 2nd Movement from Sonata in A minor, RV44"|"Antonio Vivaldi"|1|"20190819155557"|"AA00098"|"The 70th and 69th Hong Kong Schools Music Festival Symphony Orchestra and String Orchestra - Primary School 2018 and 2017

Hong Kong Youth Music Interflows - String Orchestra 2017 and 2016, Symphony Orchestra 2017 and 2016"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036683"|""|"Music Audition"|"Singing"|"ABRSM Grade 7 Apr 2017 [125]"|"N/A"|""|""|"So In Love from ""Kiss Me, Kate"""|"Cole Porter"|1|"20190822165658"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5,  Nov 2016 [130]"|"Rondeau"|"Niccolò Paganini"|1|"20180913125438"|"AA00061"|"Diocesan Boys’ School Primary Division Junior Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S036999"|""|"Music Audition"|"Viola"|"The student will sit Viola exam in Oct 2019"|"N/A"|""|""|"Konzert Fur Viola Und Orchestera D-Dur Part 3"|"F.A.HOFFMEISTER"|2|"20190822174647"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Violin"|"The student will sit Violin exam in Oct 2019"|"N/A"|""|""|"Obertass No 1 from Two Mazurkas,Op.19"|"Henryk Wieniawski"|1|"20190822174051"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Violin"|"ABRSM Grade 5 Nov 2016 [130]"|"N/A"|""|""|"Concerto for Violin in A Minor"|"J.S.Bach"|1|"20190822174206"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038211"|""|"Music Audition"|"Violin"|"ABRSM Grade 7 Apr 2019 [113]"|"N/A"|""|""|"Concerto in D, K211 3rd movement Rondo"|"Mozart"|1|"20190822172513"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038211"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 7 Apr 2019 [113]"|"Concerto in D, K211 3rd movement Rondo"|"Mozart"|1|"20190822174910"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038211"|""|"Music Audition"|"Violin"|"ABRSM Grade 5 Aug 2016 [132]"|"N/A"|""|""|"Arabesken No. 12 Introduction and Polonaise"|"Carl Bohm"|1|"20190822172617"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037743"|""|"Music Audition"|"Piano"|"ABRSM Grade 6 Oct 2017 [133]"|"N/A"|""|""|"Sonata in D, Kp.214"|"Domenico Scarlatti"|1|"20190822171854"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037743"|""|"Music Audition"|"Piano"|"ABRSM Grade 5 Aug 2014 [128]"|"N/A"|""|""|"Lullaby, Op.10"|"William Mason"|1|"20190822172013"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036683"|""|"Music Audition"|"Percussion"|"ABRSM Grade 8 Apr 2017 [123]"|"N/A"|""|""|"Kampf der Samurai"|"N.J. Zivkovic"|2|"20190822165857"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036683"|""|"Music Audition"|"Singing"|"ABRSM Grade 8 Aug 2018 [121]"|"N/A"|""|""|"I Wandered Lonely As a Cloud"|"Eric Thiman"|1|"20190822165554"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036683"|""|"Music Audition"|"Singing"|"ABRSM Grade 7 Apr 2017 [125]"|"N/A"|""|""|"So In Love from ""Kiss Me, Kate"""|"Cole Porter"|1|"20190822170013"|"AA00098"|"The student have participated in music festival as a member in the school choir and percussion band."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Viola"|""|"N/A"|""|"The student will sit Viola exam in Oct 2019"|"Konzert Fur Viola Und Orchestera D-Dur Part 3"|"F.A.HOFFMEISTER"|2|"20190822174718"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Violin"|""|"N/A"|""|"The student will sit Violin exam in Oct 2019"|"Obertass No 1 from Two Mazurkas,Op.19"|"Henryk Wieniawski"|1|"20190822174730"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036683"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 7,  Apr 2017 [125]"|"So In Love from ""Kiss Me, Kate"""|"Cole Porter"|1|"20190822175045"|"AA00098"|"The student have participated in music festival as a member in the school choir and percussion band."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037075"|""|"Music Audition"|"Double Bass"|""|"N/A"|""|"ABRSM Grade 8, Oct 2017 [128]"|"Andante Op.1 No.1"|"Serge Koussevitzky"|1|"20190826165851"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037075"|""|"Music Audition"|"Double Bass"|""|"N/A"|""|"ABRSM Grade 8, Oct 2017 [128]"|"Andante Op.1 No.1"|"Serge Koussevitzky"|1|"20190826170035"|"AA00098"|"Jensen was a member in Metropolitan Youth Orchestra (2013-2016)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035371"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 7, May 2019 [126]"|"J.S. Bach"|""|1|"20190826171514"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037358"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 8 Nov, 2014 [125]"|"Suite no. 1 for Solo Cello"|"J.S. Bach"|1|"20190826172127"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Viola"|""|"N/A"|""|"Justin will sit Viola exam in Oct 2019"|"Konzert Fur Viola Und Orchestera D-Dur Part 3"|"F.A.HOFFMEISTER"|2|"20190823163356"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037764"|""|"Music Audition"|"Flute"|""|"N/A"|""|"Valerie didn't sit in flute exam"|"Spring (from The Four Seasons)"|"Antonio Vivaldi"|2|"20190826170624"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035371"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 5, May 2018 [130]"|"Allegro giocoso"|"N.a."|1|"20190826171620"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035371"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 5, May 2018 [130]"|"J.S. Bach"|"Bourree Anglaise, from Sonata in A Minor for Unaccompained Flute, BWV 1013"|1|"20190827115923"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
