"aa_id"|"event"|"school_id"|"eventsubject"|"qualification"|"piece"|"composer"|"eventscore"|"offer"|"piority"|"lastupdate"|"staffid"|"remarks"
"S009561"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S006827"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S030354"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130913103033"|"AA00033"|" "
"S007757"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130914125313"|"AA00019"|""
"S009707"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S008153"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130914125313"|"AA00019"|""
"S009809"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009809"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009809"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009809"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009580"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009856"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009856"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S012617"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828150259"|"AA00029"|""
"S012664"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130826173509"|"AA00039"|""
"S009836"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S012536"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130826173509"|"AA00039"|""
"S003572"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S003905"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S005869"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S007638"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115713"|"AA00029"|""
"S008018"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115713"|"AA00029"|""
"S011944"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115713"|"AA00029"|""
"S009576"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009482"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009482"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009482"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009482"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120825223003"|"AA00006"|""
"S009194"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120826163228"|"AA00007"|""
"S008282"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120826163228"|"AA00007"|""
"S005194"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120826163228"|"AA00007"|""
"S009706"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120826163228"|"AA00007"|""
"S007275"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120826163228"|"AA00007"|""
"S007349"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120826163228"|"AA00007"|""
"S007349"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120826163228"|"AA00007"|""
"S007349"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120826163228"|"AA00007"|""
"S008681"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120827111553"|"AA00029"|""
"S008146"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120827111714"|"AA00029"|""
"S007524"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905145806"|"AA00002"|""
"S007444"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905162105"|"AA00002"|""
"S007444"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905162105"|"AA00002"|""
"S007808"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905183109"|"AA00002"|""
"S007808"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905183109"|"AA00002"|""
"S007808"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905183109"|"AA00002"|""
"S007444"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120905183109"|"AA00002"|" "
"S007444"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120905183109"|"AA00002"|" "
"S008569"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905183109"|"AA00002"|""
"S010043"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905183109"|"AA00002"|""
"S009590"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120905205514"|"AA00029"|""
"S010055"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010007"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S008018"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S008018"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S008018"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010164"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120906202539"|"AA00020"|" "
"S010164"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120906202539"|"AA00020"|" "
"S010164"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120906202539"|"AA00020"|" "
"S010164"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120906202539"|"AA00020"|" "
"S010163"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120906202539"|"AA00020"|" "
"S010163"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120906202539"|"AA00020"|" "
"S010163"|"TOP SCHOOLS WEEKEND 2012"||" "|" "|" "|" "|" "|" "|0|"20120906202539"|"AA00020"|" "
"S009226"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009226"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009226"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009226"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010100"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010100"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010100"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010094"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010094"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010094"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S006914"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S006914"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S008795"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009548"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009548"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009885"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009885"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009885"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009885"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010090"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010090"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010090"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010090"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009555"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009555"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S006482"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009900"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009900"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009960"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009960"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S009085"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120906202539"|"AA00020"|""
"S010003"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120907134116"|"AA00029"|""
"S009943"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120907134116"|"AA00029"|""
"S005543"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120907213857"|"AA00007"|""
"S009349"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120907213857"|"AA00007"|""
"S010163"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115713"|"AA00029"|""
"S012155"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115713"|"AA00029"|""
"S012027"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115713"|"AA00029"|""
"S030339"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|"P"|0|"20130927153752"|"AA00007"|" "
"S012410"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115713"|"AA00029"|""
"S010945"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115743"|"AA00029"|""
"S012632"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130828115743"|"AA00029"|" "
"S012246"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115743"|"AA00029"|""
"S011600"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115743"|"AA00029"|""
"S008701"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120908115538"|"AA00029"|""
"S012002"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130828115743"|"AA00029"|""
"S030230"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130826102439"|"AA00007"|" "
"S007070"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130826173509"|"AA00039"|" "
"S012484"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130820190736"|"AA00002"|""
"S012022"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130820190736"|"AA00002"|""
"S012622"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130820190736"|"AA00002"|""
"S012071"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130820190736"|"AA00002"|""
"S012514"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130820190736"|"AA00002"|""
"S012109"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130821104442"|"AA00020"|""
"S030188"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130821104442"|"AA00020"|""
"S030202"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130819170925"|"AA00029"|" "
"S008018"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130819194842"|"AA00029"|""
"S006269"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|"Y"|0|"20130925180222"|""|" "
"S012645"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130819202503"|"AA00007"|""
"S011645"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130819202503"|"AA00007"|" "
"S012440"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|"N"|0|"20130925180222"|""|""
"S010257"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130813184512"|"AA00002"|""
"S012377"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|"N"|0|"20130925180222"|""|" "
"S030360"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|"Y"|0|"20130925182101"|""|""
"S007241"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130813184512"|"AA00002"|""
"S012025"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130808170344"|"AA00002"|" "
"S030336"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|"P"|0|"20130925182101"|""|" "
"S008482"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130808195428"|"AA00007"|""
"S012027"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130813115713"|"AA00002"|""
"S009882"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120908115538"|"AA00029"|""
"S012594"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130806152451"|"AA00002"|""
"S012410"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130806152451"|"AA00002"|" "
"S012613"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130806181953"|"AA00019"|""
"S012498"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130806181953"|"AA00019"|""
"S012476"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130802203054"|"AA00020"|""
"S010080"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130730020509"|"AA00007"|" "
"S009138"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||" "|" "|" "|" "|" "|" "|0|"20130718231439"|"AA00007"|" "
"S012010"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130718231439"|"AA00007"|""
"S012410"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130717021015"|"AA00007"|""
"S009731"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120908115538"|"AA00029"|""
"S012027"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130718231439"|"AA00007"|""
"S009650"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121004184850"|"AA00003"|""
"S009000"|"Group Exam Testing"||""|""|""|""|""|"Y"|0|"20121004184850"|"AA00003"|""
"S007676"|"Group Exam Testing"||""|""|""|""|""|"Y"|0|"20121004184850"|"AA00003"|""
"S009461"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121004184850"|"AA00003"|""
"S009720"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121004184850"|"AA00003"|""
"S007693"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121004184850"|"AA00003"|""
"S009582"|"Group Exam Testing"||""|""|""|""|""|"Y"|0|"20121004184850"|"AA00003"|""
"S009696"|"Group Exam Testing"||""|""|""|""|""|"Y"|0|"20121004184850"|"AA00003"|""
"S009435"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121004184850"|"AA00003"|""
"S010128"|"Group Exam Testing"||""|""|""|""|""|"Y"|0|"20121004184850"|"AA00003"|""
"S010164"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121005190457"|"AA00003"|""
"S010163"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121005190457"|"AA00003"|""
"S008701"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121005190457"|"AA00003"|""
"S008919"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121005190457"|"AA00003"|""
"S009537"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121005190457"|"AA00003"|""
"S007638"|"HARROW SCHOOL Y9 SEP2015 ENTRY SETTING PAPER (CE)"||""|""|""|""|""|""|0|"20130713011102"|"AA00007"|""
"S004604"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S004604"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009212"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009130"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008926"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010107"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010205"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010205"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010205"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010051"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010051"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009840"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009840"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009840"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009840"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008811"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008811"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008811"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008811"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009796"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009796"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009796"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010146"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010146"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010146"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010146"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008560"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008560"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008560"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008560"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008560"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009758"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120908115538"|"AA00029"|""
"S009758"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120908115538"|"AA00029"|""
"S009758"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120908115538"|"AA00029"|""
"S009758"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120908115538"|"AA00029"|""
"S010077"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009250"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009250"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009250"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009250"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009401"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009401"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008605"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008526"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008526"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009331"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009331"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009331"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009810"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009810"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009810"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010079"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009314"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010244"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009747"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121004184850"|"AA00003"|""
"S010155"|"Group Exam Testing"||""|""|""|""|""|"Y"|0|"20121004184850"|"AA00003"|""
"S009777"|"Group Exam Testing"||""|""|""|""|""|"Y"|0|"20121004184850"|"AA00003"|""
"S005540"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121004184850"|"AA00003"|""
"S008769"|"Group Exam Testing"||""|""|""|""|""|"Y"|0|"20121004184850"|"AA00003"|""
"S009703"|"Group Exam Testing"||""|""|""|""|""|"N"|0|"20121004184850"|"AA00003"|""
