"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
1|"Sports"|"Major Sports:
Rugby, Hockey, Cricket, Tennis, Rowing strong

Other Sports:
Athletics• Badminton • Boat Club • Canoeing • Cricket• Cross-Country• Fencing• Football• Futsal Club• Golf• Hockey• Karate• Real Tennis• Rugby• Sailing• Shooting• Squash• Swimming• Table Tennis• Tennis• Triathlon • Water Polo

Rugby & Rowing camp/Academy

Fencing is good"|"N"|"20140514210727"|""
1|"APPLICATION PROCEDURE"|"TS_school
(If parents want to apply before TS, can check with school)"|"N"|"20140515224659"|""
21|"School"|"1845 | 6 acres
* out of the total no. of boarders approx 46% are full boarders. 
* Since 2006, Mr Richard Cairns MA (mid forties) is the head. Left Oxford with a first in history.
* satellite_school in Abu Dhabi, The United Arab Emirates. 阿聯酋

GSG View

Happy, broad-minded town school for children and families who are keen on learning – producing fantastic results and sparkling individual success stories. Pupils are encouraged to achieve as much as they can, so you’d never be bored, but you could end up with too much on. Bold ideas fostered in student, staff and parent body, all the while anchoring the opportunities enabled by the fees in real world experience. Detractors of the school (often parents of ex-pupils at the prep or pre-prep) see it as too results focussed, with some families turning to outside tutoring to enable their children to get into the College. CE pass mark will be raised to 60 per cent in 2015, fuel for the fire of those who judge the school to be top-slicing to climb the results ladder, explained transparently by the school as a tool to manage the high volume of applications."|"N"|"20140514213828"|""
21|"School"|"1845 | 6 acres
* out of the total no. of boarders approx 46% are full boarders. 
* Since 2006, Mr Richard Cairns MA (mid forties) is the head. Left Oxford with a first in history.
* satellite_school in Abu Dhabi, The United Arab Emirates. 阿聯酋
* compulsory Mandarin lessons 

GSG View

Happy, broad-minded town school for children and families who are keen on learning – producing fantastic results and sparkling individual success stories. Pupils are encouraged to achieve as much as they can, so you’d never be bored, but you could end up with too much on. Bold ideas fostered in student, staff and parent body, all the while anchoring the opportunities enabled by the fees in real world experience. Detractors of the school (often parents of ex-pupils at the prep or pre-prep) see it as too results focussed, with some families turning to outside tutoring to enable their children to get into the College. CE pass mark will be raised to 60 per cent in 2015, fuel for the fire of those who judge the school to be top-slicing to climb the results ladder, explained transparently by the school as a tool to manage the high volume of applications."|"N"|"20140514214354"|""
21|"School"|"1845 | 6 acres
* out of the total no. of boarders approx 46% are full boarders. 
* Since 2006, Mr Richard Cairns MA (mid forties) is the head. Left Oxford with a first in history.
* satellite_school in Abu Dhabi, The United Arab Emirates. 阿聯酋
* compulsory Mandarin lessons in the pre-prep since 2007, the school is awarded Confucius Institute status by the Chinese Government as a centre of excellence for the teaching of the language - the first such honour for a UK school.
* All new pupils attend a literacy class and the dyslexia centre is nationally famous, specifically helping around five per cent of pupils
* Class sizes average 18 up to GCSE; after GCSE, the average is eight.
* Six-strong faculty teaches over 72 dance classes a week, Examinations taken in ballet, modern, tap and jazz.

GSG View

Happy, broad-minded town school for children and families who are keen on learning – producing fantastic results and sparkling individual success stories. Pupils are encouraged to achieve as much as they can, so you’d never be bored, but you could end up with too much on. Bold ideas fostered in student, staff and parent body, all the while anchoring the opportunities enabled by the fees in real world experience. Detractors of the school (often parents of ex-pupils at the prep or pre-prep) see it as too results focussed, with some families turning to outside tutoring to enable their children to get into the College. CE pass mark will be raised to 60 per cent in 2015, fuel for the fire of those who judge the school to be top-slicing to climb the results ladder, explained transparently by the school as a tool to manage the high volume of applications."|"N"|"20140514215305"|""
21|"Sports"|"* rounders, netball, tennis, cricket, swimming and rugby possible on campus, otherwise it’s a minibus to the college’s Jubilee Ground, with six rugby pitches or two cricket grounds, further floodlit netball courts, a pavilion and three hockey Astroturfs nearby."|"N"|"20140514215417"|""
3|"School"|"1"|"N"|"20140514220931"|""
3|"School"|"1
* AL & IBDP
* Facilities for all subjects are very good
* satellite_school Thailand"|"N"|"20140514221504"|""
3|"School"|"1 | 100-acre
* AL & IBDP
* boarders from all over from Italy, Germany, Russia and China.
*  Most UK parents are professionals, middle class and Midlands-based.
* Facilities for all subjects are very good
* satellite_school Thailand
* Pupils are a delight - happy, enthusiastic, unpretentious and genuinely keen to take on responsibilities and contribute to the school and the wider community."|"N"|"20140514222111"|""
3|"School"|"1 | 100-acre
* AL & IBDP
* boarders from all over from Italy, Germany, Russia and China.
*  Most UK parents are professionals, middle class and Midlands-based.
* Facilities for all subjects are very good
* satellite_school Thailand
* Pupils are a delight - happy, enthusiastic, unpretentious and genuinely keen to take on responsibilities and contribute to the school and the wider community.

GSG View

A remarkably impressive and exciting school, driven with imagination and dynamism by an exceptional head. Produces engaged, friendly, unstuffy and highly successful pupils who thrive within an excellent academic and pastoral environment, with national standard sports. ‘We are free to do what we think best because we’re under the radar,’ says the school. We don’t think they will stay under the radar for long."|"N"|"20140514222148"|""
3|"AA ONLY"|"TS_school
if students do not reach benchmark, but consultant feels the students are capable, can email to school for consideration"|"N"|"20140514220906"|""
6|"School"|"* 100% Full Boarders"|"N"|"20140515223609"|""
6|"AA ONLY"|"* TS_school
* School Visit: only available on Tues & Thur afternoon"|"N"|"20140515223252"|""
1|"AA ONLY"|"TS_school
(If parents want to apply before TS, can check with school)
* Dr Ko's sons studied there before.
* can ask for scholarship"|"N"|"20140514210500"|""
1|"Activities"|"* Chess is strong, many students join UK Chess Challenge ‘Megafinal""."|"N"|"20140514210609"|""
1|"School"|"1256 |
* A total of 125 boarders are accommodated in 3 houses: 2 for pupils aged 13 to 18 and another for pupils aged 17 and 18.
* a female head (Miss Felicity Lusk, An organist; director of music in New Zealand schools)
* about less than 20 Oxbridge every year
* work experience available in Abingdon Hospital for aspiring medics.
* 6th: suits
* About 50% boarders are from overseas

GSG View:
A premier league boys’ school, with a strong commitment to a broad education and academic success. Best suits those robust boys who will knuckle down and do ‘a hell of a lot of hard work’, but understands that boys need to be amused and not just fed facts."|"N"|"20140514211439"|""
21|"Activities"|"* Community service is a vital part of school life, students do some kinds of service every week"|"N"|"20140514215544"|""
21|"School"|"1845 | 6 acres | school near town
* out of the total no. of boarders approx 46% are full boarders. 
* Since 2006, Mr Richard Cairns MA (mid forties) is the head. Left Oxford with a first in history.
* satellite_school in Abu Dhabi, The United Arab Emirates. 阿聯酋
* compulsory Mandarin lessons in the pre-prep since 2007, the school is awarded Confucius Institute status by the Chinese Government as a centre of excellence for the teaching of the language - the first such honour for a UK school.
* no sat lesson
* All new pupils attend a literacy class and the dyslexia centre is nationally famous, specifically helping around five per cent of pupils
* Class sizes average 18 up to GCSE; after GCSE, the average is eight.
* Six-strong faculty teaches over 72 dance classes a week, Examinations taken in ballet, modern, tap and jazz.
* 100% of A level leavers to university. Around 16 per year to Oxford and Cambridge (record breaking 23 in 2013)

GSG View

Happy, broad-minded town school for children and families who are keen on learning – producing fantastic results and sparkling individual success stories. Pupils are encouraged to achieve as much as they can, so you’d never be bored, but you could end up with too much on. Bold ideas fostered in student, staff and parent body, all the while anchoring the opportunities enabled by the fees in real world experience. Detractors of the school (often parents of ex-pupils at the prep or pre-prep) see it as too results focussed, with some families turning to outside tutoring to enable their children to get into the College. CE pass mark will be raised to 60 per cent in 2015, fuel for the fire of those who judge the school to be top-slicing to climb the results ladder, explained transparently by the school as a tool to manage the high volume of applications."|"N"|"20140514220236"|""
