"school_id"|"examyear"|"grade"|"results"|"lastupdate"|"staffid"|"remarks"|"examtype"
125|"2023"|"A* (9-8)"|"41"|"20231227161040"|"AA00078"|""|"GCSE"
125|"2023"|"A* - A (7-9)"|"62"|"20231227161045"|"AA00032"|""|"GCSE"
125|"2023"|"A* - C (4-9)"|"97"|"20231227161050"|"AA00032"|""|"GCSE"
128|"2023"|"A* (8-9)"|"29"|"20231227165350"|"AA00032"|""|"GCSE"
128|"2023"|"A* - A (7-9)"|"43"|"20231227165355"|"AA00032"|""|"GCSE"
30071|"2023"|"A* (8-9)"|"66"|"20231227165420"|"AA00032"|""|"GCSE"
30071|"2022"|"A* (8-9)"|"82.5"|"20231227165429"|"AA00032"|""|"GCSE"
30071|"2022"|"A* - A (7-9)"|"93.7"|"20231227165434"|"AA00032"|""|"GCSE"
30071|"2023"|"A* - A (7-9)"|"87"|"20231227165439"|"AA00032"|""|"GCSE"
686|"2023"|"A* - A"|"NP"|"20231227165534"|"AA00032"|""|"GCSE"
130|"2023"|"A* (8-9)"|"77"|"20231227172425"|"AA00032"|""|"GCSE"
130|"2023"|"A* - A (7-9)"|"90"|"20231227172431"|"AA00032"|""|"GCSE"
133|"2023"|"A* - A (7-9)"|"48"|"20231227175104"|"AA00032"|""|"GCSE"
134|"2023"|"A* - A (7-9)"|"53"|"20231227175141"|"AA00032"|""|"GCSE"
134|"2023"|"A* - B (6-9)"|"72"|"20231227175147"|"AA00032"|""|"GCSE"
134|"2023"|"A* - C (4-9)"|"97"|"20231227175154"|"AA00032"|""|"GCSE"
135|"2022"|"A* - A(7-9)"|"NP"|"20231228141719"|"AA00078"|""|"GCSE"
136|"2023"|"A* (8-9)"|"47.3"|"20231228143205"|"AA00032"|""|"GCSE"
136|"2023"|"A* - A (7-9)"|"66.3"|"20231228143211"|"AA00032"|""|"GCSE"
137|"2023"|"A* - A (7-9)"|"25"|"20231228143235"|"AA00032"|""|"GCSE"
140|"2023"|"A* - A"|"NP"|"20231228144130"|"AA00032"|""|"GCSE"
138|"2023"|"A* - A"|"NP"|"20231228144212"|"AA00032"|""|"GCSE"
141|"2023"|"A* (8-9)"|"29"|"20231228144238"|"AA00032"|""|"GCSE"
141|"2023"|"A* - A (7-9)"|"43.6"|"20231228144244"|"AA00032"|""|"GCSE"
141|"2023"|"A* - B (6-9)"|"63.7"|"20231228144249"|"AA00032"|""|"GCSE"
141|"2023"|"A* - C (4-9)"|"94.9"|"20231228144254"|"AA00032"|""|"GCSE"
150|"2023"|"A* - A (7-9)"|"42"|"20231228162446"|"AA00032"|""|"GCSE"
154|"2023"|"A* (8-9)"|"75"|"20231228162516"|"AA00032"|""|"GCSE"
154|"2023"|"A* - A (7-9)"|"92"|"20231228162522"|"AA00032"|""|"GCSE"
155|"2023"|"A* - A"|"NP"|"20231228162549"|"AA00032"|""|"GCSE"
680|"2023"|"A* - C"|"87"|"20231228163030"|"AA00032"|""|"GCSE"
167|"2023"|"A* - A (7-9)"|"25"|"20231228165648"|"AA00032"|""|"GCSE"
213|"2023"|"A* - A"|"NP"|"20231228165720"|"AA00032"|""|"GCSE"
173|"2023"|"A* - A"|"NP"|"20231228165817"|"AA00032"|""|"GCSE"
173|"2023"|"A* - B"|"NP"|"20231228165826"|"AA00032"|""|"GCSE"
177|"2023"|"A* - A (7-9)"|"54"|"20231228172649"|"AA00032"|""|"GCSE"
177|"2023"|"A* - C (4-9)"|"95"|"20231228172654"|"AA00032"|""|"GCSE"
178|"2023"|"A* - C (4-9)"|"92"|"20231228172718"|"AA00032"|""|"GCSE"
180|"2023"|"A* - A (7-9)"|"40"|"20231229155851"|"AA00032"|""|"GCSE"
180|"2023"|"A* - B (5-9)"|"80"|"20231229155900"|"AA00032"|""|"GCSE"
180|"2023"|"A* - C (4-9)"|"92"|"20231229155907"|"AA00032"|""|"GCSE"
182|"2023"|"A* - A (7-9)"|"66"|"20231229160028"|"AA00032"|""|"GCSE"
184|"2023"|"A* (8-9)"|"50"|"20231229160120"|"AA00032"|""|"GCSE"
185|"2023"|"A* (8-9)"|"21"|"20231229160257"|"AA00032"|""|"GCSE"
185|"2023"|"A* - A (7-9)"|"35"|"20231229160322"|"AA00032"|""|"GCSE"
185|"2023"|"A* - B (9-6)"|"61"|"20231229160338"|"AA00032"|""|"GCSE"
185|"2023"|"A* - C (4-9)"|"94"|"20231229160345"|"AA00032"|""|"GCSE"
30146|"2021"|"A* (8-9)"|"75"|"20231229160453"|"AA00032"|""|"GCSE"
30146|"2021"|"A* - A (7-9)"|"91"|"20231229160500"|"AA00032"|""|"GCSE"
30146|"2022"|"A* (8-9)"|"81"|"20231229160509"|"AA00032"|""|"GCSE"
30146|"2022"|"A* - A (7-9)"|"94"|"20231229160516"|"AA00032"|""|"GCSE"
30146|"2023"|"A* (8-9)"|"75"|"20231229160525"|"AA00032"|""|"GCSE"
30146|"2023"|"A* - A (7-9)"|"89"|"20231229160531"|"AA00032"|""|"GCSE"
187|"2023"|"A* - A (7-9)"|"33"|"20231229160731"|"AA00032"|""|"GCSE"
187|"2023"|"A* - B (6-9)"|"74"|"20231229160739"|"AA00032"|""|"GCSE"
189|"2023"|"A* - A"|"NP"|"20231229160942"|"AA00032"|""|"GCSE"
190|"2023"|"A* - A"|"NP"|"20231229161012"|"AA00032"|""|"GCSE"
192|"2023"|"A* - A (7-9)"|"31"|"20231229161201"|"AA00032"|""|"GCSE"
192|"2023"|"A* - B (6-9)"|"51"|"20231229161207"|"AA00032"|""|"GCSE"
192|"2023"|"A* - C (4-9)"|"85"|"20231229161212"|"AA00032"|""|"GCSE"
195|"2023"|"A* - A (7-9)"|"43"|"20231229161234"|"AA00032"|""|"GCSE"
195|"2023"|"A* - C (4-9)"|"83"|"20231229161239"|"AA00032"|""|"GCSE"
30145|"2023"|"A* (8-9)"|"87.9"|"20231229161308"|"AA00032"|""|"GCSE"
30145|"2023"|"A* - A (7-9)"|"96.9"|"20231229161315"|"AA00032"|""|"GCSE"
30145|"2023"|"A* - B (6-9)"|"99.2"|"20231229161322"|"AA00032"|""|"GCSE"
30145|"2022"|"A* (8-9)"|"89.5"|"20231229161335"|"AA00032"|""|"GCSE"
30145|"2022"|"A* - A (7-9)"|"98.3"|"20231229161342"|"AA00032"|""|"GCSE"
30145|"2022"|"A* - B (6-9)"|"99.7"|"20231229161349"|"AA00032"|""|"GCSE"
197|"2023"|"A* - A"|"NP"|"20231229163116"|"AA00032"|""|"GCSE"
199|"2023"|"A* - A (7-9)"|"53"|"20231229163208"|"AA00032"|""|"GCSE"
199|"2023"|"A* - B (5-9)"|"88"|"20231229163215"|"AA00032"|""|"GCSE"
199|"2023"|"A* - C (4-9)"|"96"|"20231229163220"|"AA00032"|""|"GCSE"
208|"2023"|"A* (8-9)"|"27.9"|"20231229163303"|"AA00032"|""|"GCSE"
208|"2023"|"A* - A (7-9)"|"47.1"|"20231229163309"|"AA00032"|""|"GCSE"
208|"2023"|"A* - B (6-9)"|"70.8"|"20231229163342"|"AA00032"|""|"A Level"
30110|"2023"|"A* (8-9)"|"90"|"20231229164255"|"AA00032"|""|"GCSE"
30110|"2023"|"A* - A (7-9)"|"97"|"20231229164303"|"AA00032"|""|"GCSE"
30110|"2023"|"A* - B (6-9)"|"99"|"20231229164310"|"AA00032"|""|"GCSE"
29|"2023"|"A* (8-9)"|"42"|"20231229164945"|"AA00032"|""|"GCSE"
29|"2023"|"A* - A (7-9)"|"64"|"20231229164955"|"AA00032"|""|"GCSE"
29|"2023"|"A* - B (5-9)"|"95"|"20231229165002"|"AA00032"|""|"GCSE"
29|"2023"|"A* - B (6-9)"|"85"|"20231229165032"|"AA00032"|""|"GCSE"
29|"2023"|"A* - B(6-9)"|"85"|"20231229165108"|"AA00078"|""|"GCSE"
29|"2023"|"A* - B(5-9)"|"95"|"20231229165147"|"AA00078"|""|"GCSE"
30134|"2022"|"A* - A (7-9)"|"95.15"|"20231229170908"|"AA00032"|""|"GCSE"
30134|"2022"|"A* - A (8-9)"|"85.19"|"20231229170919"|"AA00032"|""|"GCSE"
30134|"2022"|"A* - B (6-9)"|"99.09"|"20231229170935"|"AA00032"|""|"GCSE"
30134|"2023"|"A* - A"|"NP"|"20231229170951"|"AA00032"|""|"GCSE"
30134|"2023"|"A* - B"|"NP"|"20231229171004"|"AA00032"|""|"GCSE"
212|"2023"|"A* - A (7-9)"|"81"|"20231229171259"|"AA00032"|""|"GCSE"
218|"2023"|"A* - A"|"NP"|"20231230151457"|"AA00032"|""|"GCSE"
30051|"2023"|"A* - A"|"NP"|"20231230151537"|"AA00032"|""|"GCSE"
234|"2023"|"A* - A (7-9)"|"82"|"20231230152033"|"AA00032"|""|"GCSE"
30054|"2022"|"A*(8-9)"|"36.6"|"20231230160124"|"AA00078"|""|"GCSE"
30054|"2023"|"A*"|"6.7"|"20231230160132"|"AA00032"|""|"GCSE"
30054|"2023"|"A* (8-9)"|"16.7"|"20231230160142"|"AA00032"|""|"GCSE"
30054|"2023"|"A* - A (7-9)"|"33.2"|"20231230160151"|"AA00032"|""|"GCSE"
30054|"2023"|"A* - C (4-9)"|"91.4"|"20231230160158"|"AA00032"|""|"GCSE"
241|"2023"|"A*"|"18"|"20231230160229"|"AA00032"|""|"GCSE"
241|"2023"|"A* (8-9)"|"39"|"20231230160239"|"AA00032"|""|"GCSE"
241|"2023"|"A* - A (7-9)"|"63"|"20231230160246"|"AA00032"|""|"GCSE"
30136|"2023"|"A* (8-9)"|"78.9"|"20240103110943"|"AA00032"|""|"GCSE"
30136|"2023"|"A* - A (7-9)"|"92.9"|"20240103110947"|"AA00032"|""|"GCSE"
30136|"2023"|"A* - B (6-9)"|"97.6"|"20240103110954"|"AA00032"|""|"GCSE"
30089|"2023"|"A* (8-9)"|"75"|"20240103111132"|"AA00032"|""|"GCSE"
30089|"2023"|"A* - A (7-9)"|"89"|"20240103111137"|"AA00032"|""|"GCSE"
30062|"2023"|"A* (8-9)"|"29"|"20240103111308"|"AA00032"|""|"GCSE"
30062|"2023"|"A* - A (7-9)"|"48"|"20240103111313"|"AA00032"|""|"GCSE"
30062|"2023"|"A* - B (6-9)"|"65"|"20240103111318"|"AA00032"|""|"GCSE"
250|"2023"|"A* - A (7-9)"|"45"|"20240103111347"|"AA00032"|""|"GCSE"
251|"2023"|"A*"|"16"|"20240103111412"|"AA00032"|""|"GCSE"
251|"2023"|"A* (8-9)"|"35"|"20240103111416"|"AA00032"|""|"GCSE"
251|"2023"|"A* - A (7-9)"|"51"|"20240103111422"|"AA00032"|""|"GCSE"
251|"2023"|"A* - B (6-9)"|"71"|"20240103111427"|"AA00032"|""|"GCSE"
251|"2023"|"A*(8-9)"|"35"|"20240103111440"|"AA00078"|""|"GCSE"
30087|"2023"|"A* - A (7-9)"|"53"|"20240103111551"|"AA00032"|""|"GCSE"
30087|"2023"|"A* - C (4-9)"|"98"|"20240103111556"|"AA00032"|""|"GCSE"
257|"2023"|""|"NP"|"20240103120715"|"AA00032"|""|"GCSE"
257|"2023"|"A* - A (7-9)"|"57"|"20240103120725"|"AA00032"|""|"GCSE"
258|"2023"|"A* - A (7-9)"|"40.2"|"20240103120815"|"AA00032"|""|"GCSE"
258|"2023"|"A* - B (6-9)"|"60.5"|"20240103120820"|"AA00032"|""|"GCSE"
260|"2023"|"A* - A (7-9)"|"47"|"20240103120842"|"AA00032"|""|"GCSE"
260|"2023"|"A* - B (6-9)"|"63"|"20240103120846"|"AA00032"|""|"GCSE"
260|"2023"|"A* - C (4-9)"|"92"|"20240103120852"|"AA00032"|""|"GCSE"
271|"2023"|"A* (8-9)"|"24"|"20240103121631"|"AA00032"|""|"GCSE"
271|"2023"|"A* - A (7-9)"|"44"|"20240103121637"|"AA00032"|""|"GCSE"
268|"2023"|"A* - C"|"95"|"20240103121701"|"AA00032"|""|"GCSE"
264|"2023"|"A* - A (7-9)"|"32.5"|"20240103121722"|"AA00032"|""|"GCSE"
264|"2023"|"A* - C (4-9)"|"87.7"|"20240103121727"|"AA00032"|""|"GCSE"
30077|"2023"|"A*"|"41"|"20240103121839"|"AA00032"|""|"GCSE"
30077|"2023"|"A* - A (7-9)"|"90"|"20240103121844"|"AA00032"|""|"GCSE"
274|"2023"|"A* (8-9)"|"42"|"20240103121908"|"AA00032"|""|"GCSE"
274|"2023"|"A* - A (7-9)"|"62"|"20240103121915"|"AA00032"|""|"GCSE"
259|"2023"|"A* (8-9)"|"20"|"20240103121939"|"AA00032"|""|"GCSE"
259|"2023"|"A* - A (7-9)"|"37"|"20240103121943"|"AA00032"|""|"GCSE"
259|"2023"|"A* - C (4-9)"|"87"|"20240103121948"|"AA00032"|""|"GCSE"
275|"2023"|"A* (8-9)"|"19"|"20240103122010"|"AA00032"|""|"GCSE"
275|"2023"|"A* - A (7-9)"|"34"|"20240103122015"|"AA00032"|""|"GCSE"
275|"2023"|"A* - C (4-9)"|"90"|"20240103122019"|"AA00032"|""|"GCSE"
30150|"2023"|"A* - A (7-9)"|"58"|"20240103122036"|"AA00032"|""|"GCSE"
30150|"2023"|"A* - B (6-9)"|"81"|"20240103122040"|"AA00032"|""|"GCSE"
30150|"2023"|"A* - C (4-9)"|"99"|"20240103122045"|"AA00032"|""|"GCSE"
30148|"2023"|"A* (8-9)"|"82"|"20240103122100"|"AA00032"|""|"GCSE"
30148|"2023"|"A* - A (7-9)"|"94"|"20240103122104"|"AA00032"|""|"GCSE"
30148|"2023"|"A* - C (4-9)"|"100"|"20240103122110"|"AA00032"|""|"GCSE"
278|"2023"|"A* (8-9)"|"39"|"20240103122206"|"AA00032"|""|"GCSE"
278|"2023"|"A* - A (7-9)"|"61"|"20240103122222"|"AA00032"|""|"GCSE"
9|"2023"|"A* - A (7-9)"|"56"|"20240103122243"|"AA00032"|""|"GCSE"
279|"2023"|"A* - A (7-9)"|"22.56"|"20240103173956"|"AA00032"|""|"GCSE"
279|"2023"|"A* - C (4-9)"|"83.05"|"20240103174001"|"AA00032"|""|"GCSE"
279|"2023"|"A* (9)"|"4.17"|"20240103174007"|"AA00032"|""|"GCSE"
30125|"2023"|"A* - A (7-9)"|"69"|"20240103174026"|"AA00032"|""|"GCSE"
285|"2023"|"A* - A"|"NP"|"20240103174059"|"AA00032"|""|"GCSE"
290|"2023"|"A* - A"|"NP"|"20240103174152"|"AA00032"|""|"GCSE"
291|"2023"|"A* - A (7-9)"|"36"|"20240103174208"|"AA00032"|""|"GCSE"
291|"2023"|"A* - C (4-9)"|"90"|"20240103174213"|"AA00032"|""|"GCSE"
462|"2023"|"A* (8-9)"|"50"|"20240109115920"|"AA00032"|""|"GCSE"
631|"2023"|"A* - A"|"87"|"20240109120049"|"AA00032"|""|"GCSE"
631|"2023"|"A* - B"|"97.1"|"20240109120057"|"AA00032"|""|"GCSE"
631|"2023"|"A* - C"|"99.8"|"20240109120104"|"AA00032"|""|"GCSE"
631|"2022"|"A* - B"|"97"|"20240109120119"|"AA00078"|""|"GCSE"
30068|"2022"|"A* (9)"|"31"|"20240109121011"|"AA00032"|""|"GCSE"
30068|"2023"|"A* (9)"|"20"|"20240109121017"|"AA00032"|""|"GCSE"
30068|"2022"|"A* - A (7-9)"|"77"|"20240109121023"|"AA00032"|""|"GCSE"
30068|"2022"|"A* - C (4-9)"|"99.6"|"20240109121027"|"AA00032"|""|"GCSE"
30068|"2023"|"A* - A (7-9)"|"61"|"20240109121033"|"AA00032"|""|"GCSE"
30068|"2023"|"A* - C (4-9)"|"96"|"20240109121038"|"AA00032"|""|"GCSE"
507|"2023"|"A* - A (7-9)"|"31"|"20240109121230"|"AA00032"|""|"GCSE"
507|"2023"|"A* - C (4-9)"|"83"|"20240109121238"|"AA00032"|""|"GCSE"
508|"2023"|"A* (9-8)"|"29"|"20240109121303"|"AA00078"|""|"GCSE"
508|"2023"|"A* - A (7-9)"|"46"|"20240109121310"|"AA00032"|""|"GCSE"
508|"2023"|"A* - C (4-9)"|"91"|"20240109121315"|"AA00032"|""|"GCSE"
509|"2023"|"A* - A"|"NP"|"20240109121343"|"AA00032"|""|"GCSE"
510|"2023"|"A* - A"|"NP"|"20240109121406"|"AA00032"|""|"GCSE"
499|"2023"|"A* (8-9)"|"87"|"20240109121929"|"AA00032"|""|"GCSE"
499|"2023"|"A* - A (7-9)"|"96"|"20240109121956"|"AA00032"|""|"GCSE"
468|"2023"|"A* - A (7-9)"|"68"|"20240109143858"|"AA00032"|""|"GCSE"
468|"2023"|"A* - B (6-9)"|"83"|"20240109143904"|"AA00032"|""|"GCSE"
468|"2023"|"A* - C (4-9)"|"97"|"20240109143910"|"AA00032"|""|"GCSE"
501|"2023"|"A* - B (6-9)"|"75"|"20240109144049"|"AA00032"|""|"GCSE"
30120|"2022"|"A* (8-9)"|"72.1"|"20240109152351"|"AA00032"|""|"GCSE"
30120|"2022"|"A* - A (7-9)"|"90.1"|"20240109152358"|"AA00032"|""|"GCSE"
30142|"2023"|"A* (9)"|"40"|"20240109155041"|"AA00032"|""|"GCSE"
30120|"2022"|"A* - B (6-9)"|"97.1"|"20240109152404"|"AA00032"|""|"GCSE"
30120|"2022"|"A* - C (4-9)"|"99.9"|"20240109152409"|"AA00032"|""|"GCSE"
30120|"2023"|"A* (8-9)"|"67.9"|"20240109152415"|"AA00032"|""|"GCSE"
30120|"2023"|"A* - A (7-9)"|"87.7"|"20240109152422"|"AA00032"|""|"GCSE"
30120|"2023"|"A* - B (6-9)"|"96.6"|"20240109152427"|"AA00032"|""|"GCSE"
30120|"2023"|"A* - C (4-9)"|"99.9"|"20240109152432"|"AA00032"|""|"GCSE"
30099|"2022"|"A* - A (7-9)"|"83.1"|"20240109152459"|"AA00032"|""|"GCSE"
30099|"2022"|"A* - B (6-9)"|"94.3"|"20240109152505"|"AA00032"|""|"GCSE"
30099|"2022"|"A* - C (4-9)"|"99.4"|"20240109152510"|"AA00032"|""|"GCSE"
30099|"2023"|"A* (8-9)"|"54.8"|"20240109152515"|"AA00032"|""|"GCSE"
30099|"2023"|"A* - A (7-9)"|"76.4"|"20240109152521"|"AA00032"|""|"GCSE"
30099|"2023"|"A* - B (6-9)"|"92.3"|"20240109152527"|"AA00032"|""|"GCSE"
30099|"2023"|"A* - C (4-9)"|"99"|"20240109152532"|"AA00032"|""|"GCSE"
30006|"2023"|"A* (8-9)"|"50"|"20240109152555"|"AA00032"|""|"GCSE"
30006|"2023"|"A* - A (7-9)"|"75"|"20240109152601"|"AA00032"|""|"GCSE"
520|"2023"|"A* - A"|"NP"|"20240109152648"|"AA00032"|""|"GCSE"
524|"2023"|"A* - A (7-9)"|"52"|"20240109152711"|"AA00032"|""|"GCSE"
525|"2022"|"A* - C (4-9)"|"91"|"20240109153147"|"AA00032"|""|"GCSE"
525|"2023"|"A* - A (7-9)"|"29.5"|"20240109153153"|"AA00032"|""|"GCSE"
525|"2023"|"A* - C (4-9)"|"82.9"|"20240109153159"|"AA00032"|""|"GCSE"
30069|"2022"|"A* (8-9)"|"51"|"20240109153221"|"AA00032"|""|"GCSE"
30069|"2023"|"A* - A (7-9)"|"61"|"20240109153227"|"AA00032"|""|"GCSE"
30078|"2021"|"A* - B (6-9)"|"92.1"|"20240109154901"|"AA00032"|""|"GCSE"
30078|"2021"|"A* - A (7-9)"|"82.4"|"20240109154906"|"AA00032"|""|"GCSE"
30078|"2021"|"A* - C (4-9)"|"99.6"|"20240109154918"|"AA00032"|""|"GCSE"
30078|"2022"|"A* (8-9)"|"58.8"|"20240109154927"|"AA00032"|""|"GCSE"
30078|"2022"|"A* - A (7-9)"|"78.9"|"20240109154932"|"AA00032"|""|"GCSE"
30078|"2022"|"A* - B (6-9)"|"92.2"|"20240109154937"|"AA00032"|""|"GCSE"
30078|"2022"|"A* - C (4-9)"|"99.3"|"20240109154941"|"AA00032"|""|"GCSE"
30078|"2023"|"A* (8-9)"|"50.7"|"20240109154946"|"AA00032"|""|"GCSE"
30078|"2023"|"A* - B (6-9)"|"83.7"|"20240109154952"|"AA00032"|""|"GCSE"
30078|"2023"|"A* - A (7-9)"|"70.7"|"20240109154957"|"AA00032"|""|"GCSE"
30078|"2023"|"A* - C (4-9)"|"96.9"|"20240109155002"|"AA00032"|""|"GCSE"
30142|"2023"|"A* (8-9)"|"67"|"20240109155036"|"AA00032"|""|"GCSE"
30022|"2023"|"A* - A (7-9)"|"51.7"|"20240109155105"|"AA00032"|""|"GCSE"
30022|"2023"|"A* - B (6-9)"|"73.6"|"20240109155111"|"AA00032"|""|"GCSE"
30022|"2023"|"A* - C (4-9)"|"94.8"|"20240109155117"|"AA00032"|""|"GCSE"
551|"2023"|"A* - A"|"NP"|"20240109155442"|"AA00032"|""|"GCSE"
293|"2023"|"A* - A (7-9)"|"32"|"20240103174310"|"AA00032"|""|"GCSE"
293|"2023"|"A* - C (4-9)"|"80"|"20240103174317"|"AA00032"|""|"GCSE"
298|"2023"|"A* - A"|"NP"|"20240103174409"|"AA00032"|""|"GCSE"
299|"2023"|"A*"|"14"|"20240103174438"|"AA00032"|""|"GCSE"
299|"2023"|"A* - A (7-9)"|"47"|"20240103174446"|"AA00032"|""|"GCSE"
299|"2023"|"A* - B (5-9)"|"85"|"20240103174452"|"AA00032"|""|"GCSE"
300|"2023"|"A* - A"|"49.7"|"20240103181007"|"AA00032"|""|"GCSE"
300|"2023"|"A* - C"|"91.6"|"20240103181014"|"AA00032"|""|"GCSE"
302|"2023"|"A*"|"25"|"20240103181044"|"AA00032"|""|"GCSE"
302|"2023"|"A* (8-9)"|"43"|"20240103181052"|"AA00032"|""|"GCSE"
302|"2023"|"A* - A (7-9)"|"59"|"20240103181059"|"AA00032"|""|"GCSE"
30114|"2023"|"A* (8-9)"|"61"|"20240103181116"|"AA00032"|""|"GCSE"
30114|"2023"|"A* - A (7-9)"|"74"|"20240103181121"|"AA00032"|""|"GCSE"
30114|"2023"|"A* - B (5-9)"|"93"|"20240103181127"|"AA00032"|""|"GCSE"
303|"2023"|"A* (8-9)"|"24"|"20240103181156"|"AA00032"|""|"GCSE"
303|"2023"|"A* - A (7-9)"|"44"|"20240103181204"|"AA00032"|""|"GCSE"
303|"2023"|"A* - B (6-9)"|"62"|"20240103181211"|"AA00032"|""|"GCSE"
303|"2023"|"A* - C (4-9)"|"93"|"20240103181216"|"AA00032"|""|"GCSE"
634|"2023"|"A* - A"|"NP"|"20240103181243"|"AA00032"|""|"GCSE"
288|"2023"|"A* (8-9)"|"20.4"|"20240103181303"|"AA00032"|""|"GCSE"
288|"2023"|"A* - A (7-9)"|"38.3"|"20240103181310"|"AA00032"|""|"GCSE"
288|"2023"|"A* - B (6-9)"|"57.1"|"20240103181315"|"AA00032"|""|"GCSE"
288|"2023"|"A* - C (4-9)"|"88.7"|"20240103181320"|"AA00032"|""|"GCSE"
30036|"2023"|"A* (8-9)"|"82"|"20240104102501"|"AA00032"|""|"GCSE"
30036|"2023"|"A* - A (7-9)"|"94"|"20240104102509"|"AA00032"|""|"GCSE"
30036|"2023"|"A* - B (6-9)"|"99"|"20240104102517"|"AA00032"|""|"GCSE"
304|"2023"|"A* - A (7-9)"|"62"|"20240104102538"|"AA00032"|""|"GCSE"
306|"2023"|"A* - A"|"NP"|"20240104102607"|"AA00032"|""|"GCSE"
309|"2023"|"A*"|"24"|"20240104110530"|"AA00032"|""|"GCSE"
309|"2023"|"A* - A (7-9)"|"72"|"20240104110537"|"AA00032"|""|"GCSE"
309|"2023"|"A* - B (6-9)"|"88"|"20240104110543"|"AA00032"|""|"GCSE"
493|"2023"|"A*"|"24"|"20240104110824"|"AA00032"|""|"GCSE"
493|"2023"|"A* - A (7-9)"|"62"|"20240104110831"|"AA00032"|""|"GCSE"
30153|"2023"|"A* (8-9)"|"67.3"|"20240104110952"|"AA00032"|""|"GCSE"
30153|"2023"|"A* - A (7-9)"|"85.4"|"20240104110959"|"AA00032"|""|"GCSE"
30153|"2023"|"A* - B (6-9)"|"96"|"20240104111012"|"AA00032"|""|"GCSE"
313|"2023"|"A* - C (4-9)"|"91"|"20240104111051"|"AA00032"|""|"GCSE"
314|"2023"|"A* - B"|"77"|"20240104111122"|"AA00032"|""|"GCSE"
318|"2023"|"A* - A (7-9)"|"41.8"|"20240104111149"|"AA00032"|""|"GCSE"
318|"2023"|"A* - B (5-9)"|"80.5"|"20240104111156"|"AA00032"|""|"GCSE"
318|"2023"|"A* - C (4-9)"|"92.2"|"20240104111203"|"AA00032"|""|"GCSE"
316|"2023"|"A* (8-9)"|"34.7"|"20240104111251"|"AA00032"|""|"GCSE"
316|"2023"|"A* - A (7-9)"|"57.8"|"20240104111257"|"AA00032"|""|"GCSE"
316|"2023"|"A* - B (5-9)"|"91.3"|"20240104111302"|"AA00032"|""|"GCSE"
316|"2023"|"A* - C (4-9)"|"97.8"|"20240104111308"|"AA00032"|""|"GCSE"
319|"2023"|"A* - A"|"NP"|"20240104123011"|"AA00032"|""|"GCSE"
322|"2023"|"A* (8-9)"|"32"|"20240104123040"|"AA00032"|"Nearly a third of grades were in the 9-8 category (the old A*), over half were at 7-9"|"GCSE"
322|"2023"|"A* - A (7-9)"|"51.4"|"20240104123052"|"AA00032"|"Nearly a third of grades were in the 9-8 category (the old A*), over half were at 7-9"|"GCSE"
1|"2023"|"A* - C"|"97.5"|"20240104154858"|"AA00032"|""|"A Level"
4|"2023"|"A* - B(6-9)"|"86"|"20240104155756"|"AA00078"|""|"GCSE"
7|"2023"|"A*(9)"|"33"|"20240104155909"|"AA00078"|""|"GCSE"
7|"2023"|"A*(9-8)"|"58"|"20240104155929"|"AA00078"|""|"GCSE"
7|"2023"|"A* - A(7-9)"|"75"|"20240104155946"|"AA00078"|""|"GCSE"
7|"2023"|"A* - B(6-9)"|"89"|"20240104160002"|"AA00078"|""|"GCSE"
7|"2023"|"A* - C(4-9)"|"100"|"20240104160018"|"AA00078"|""|"GCSE"
7|"2023"|"A*"|"23"|"20240104160035"|"AA00078"|""|"A Level"
7|"2023"|"A* - A"|"49"|"20240104160042"|"AA00078"|""|"A Level"
7|"2023"|"A* - B"|"75"|"20240104160049"|"AA00078"|""|"A Level"
7|"2023"|"A* - C"|"93"|"20240104160103"|"AA00078"|""|"A Level"
6|"2023"|"A*(9)"|"39.7"|"20240104160233"|"AA00078"|""|"GCSE"
7|"2023"|"A*(9)"|"40"|"20240104160731"|"AA00078"|""|"GCSE"
7|"2023"|"A*(9-8)"|"70"|"20240104160746"|"AA00078"|""|"GCSE"
7|"2023"|"A* - A(7-9)"|"86.3"|"20240104160803"|"AA00078"|""|"GCSE"
7|"2023"|"A* - B(6-9)"|"94.7"|"20240104160818"|"AA00078"|""|"GCSE"
7|"2023"|"A* - C(4-9)"|"99.1"|"20240104160833"|"AA00078"|""|"GCSE"
7|"2023"|"A*"|"30.2"|"20240104160845"|"AA00078"|""|"A Level"
7|"2023"|"A* - A"|"70.2"|"20240104160854"|"AA00078"|""|"A Level"
7|"2023"|"A* - B"|"92.5"|"20240104160902"|"AA00078"|""|"A Level"
7|"2023"|"A* - C"|"97.5"|"20240104160917"|"AA00078"|""|"A Level"
533|"2023"|"A*(9)"|"29.8"|"20240104163723"|"AA00078"|""|"GCSE"
533|"2023"|"A* - A(7-9)"|"72.1"|"20240104163753"|"AA00078"|""|"GCSE"
533|"2023"|"A* - B(6-9)"|"85.9"|"20240104163817"|"AA00078"|""|"GCSE"
9|"2023"|"A*(9)"|"17"|"20240104164008"|"AA00078"|""|"GCSE"
9|"2023"|"A*(9-8)"|"35"|"20240104164036"|"AA00078"|""|"GCSE"
9|"2023"|"A*"|"49"|"20240104164059"|"AA00078"|""|"A Level"
9|"2023"|"A* - A"|"77"|"20240104164236"|"AA00078"|""|"A Level"
9|"2023"|"A* - B"|"92"|"20240104164256"|"AA00078"|"A*-B = Over 80%"|"A Level"
